,ID,Name,Timestamp,Latitude,phi,t,f,P,mw,w10m,v,r,rf
995,2015,LINFA,20100809,12.85,120.15,3,1.62e-05,1007.0,0.0,3.02,38.03104227,214.5880085,27.06
996,2015,LINFA,20100812,12.8,119.1,6,1.61e-05,1008.0,0.0,2.37,38.03858048,286.0543756,25.41
997,2015,LINFA,20100815,12.75,118.55,9,1.6e-05,1007.0,0.0,2.97,19.99107497,334.766906,29.61
998,2015,LINFA,20100818,12.7,118.0,12,1.6e-05,1006.0,0.0,2.2,19.99498094,386.6898323,50.34
999,2015,LINFA,20100821,12.75,117.4,15,1.6e-05,1006.0,0.0,1.61,21.7935346,440.0049723,49.89
1000,2015,LINFA,20100900,12.8,116.8,18,1.61e-05,1006.0,0.0,1.37,21.78925412,496.1740726,34.47
1001,2015,LINFA,20100903,13.0,116.25,21,1.64e-05,1005.0,0.0,1.85,21.21694758,543.2759493,0.0
1002,2015,LINFA,20100906,13.2,115.7,24,1.66e-05,1004.0,0.0,1.7,21.2018285,593.3025643,0.0
1003,2017,SAUDEL,20101915,14.6,126.65,-24,1.83e-05,1002.0,0.0,3.38,0.0,610.5633213,0.0
1004,2017,SAUDEL,20101918,15.0,126.0,-21,1.88e-05,1002.0,0.0,1.92,27.59881617,541.3306548,0.0
1005,2017,SAUDEL,20101921,15.25,125.25,-18,1.91e-05,1001.0,17.5,1.94,28.39783614,463.928894,6.6
1006,2017,SAUDEL,20102000,15.5,124.5,-15,1.94e-05,1000.0,35.0,1.77,28.36742011,390.231816,8.88
1007,2017,SAUDEL,20102003,15.6,123.75,-12,1.96e-05,998.0,35.0,1.72,27.05873065,316.6676474,9.15
1008,2017,SAUDEL,20102006,15.7,123.0,-9,1.97e-05,996.0,35.0,1.59,27.0457524,248.0879,12.96
1009,2017,SAUDEL,20102009,15.75,122.4,-6,1.97e-05,996.0,35.0,1.9,21.50767998,198.09756,18.36
1010,2017,SAUDEL,20102012,15.8,121.8,-3,1.98e-05,996.0,35.0,2.73,21.50241785,159.0073049,27.66
1011,2017,SAUDEL,20102015,15.95,120.8,0,2e-05,996.0,35.0,3.24,36.10686371,150.6173016,19.71
1012,2017,SAUDEL,20102018,16.1,119.8,3,2.02e-05,996.0,35.0,4.99,36.08036908,208.6671324,22.86
1013,2017,SAUDEL,20102021,16.05,119.3,6,2.01e-05,996.0,35.0,5.45,17.92573287,241.1012485,23.88
1014,2017,SAUDEL,20102100,16.0,118.8,9,2e-05,996.0,35.0,5.22,17.93017829,280.215849,17.76
1015,2017,SAUDEL,20102103,16.1,118.3,12,2.02e-05,993.0,40.0,4.84,18.20535459,331.4355283,7.23
1016,2017,SAUDEL,20102106,16.2,117.8,15,2.03e-05,990.0,45.0,5.3,18.19653792,383.5122839,6.36
1017,2017,SAUDEL,20102109,16.0,117.6,18,2e-05,987.5,50.0,5.39,10.27746327,393.6741494,8.04
1018,2017,SAUDEL,20102112,15.8,117.4,21,1.98e-05,985.0,55.0,5.52,10.28235772,406.0018833,9.33
1019,2017,SAUDEL,20102115,15.9,116.95,24,1.99e-05,985.0,55.0,4.54,16.47961796,455.0103995,10.08
1020,2018,MOLAVE,20102421,13.4,126.9,-24,1.69e-05,993.0,47.5,1.24,0.0,654.615652,0.0
1021,2018,MOLAVE,20102500,13.4,126.4,-21,1.69e-05,992.0,50.0,1.34,18.04815257,601.7127689,0.0
1022,2018,MOLAVE,20102503,13.4,125.55,-18,1.69e-05,988.5,55.0,1.54,30.68185937,512.3735261,0.0
1023,2018,MOLAVE,20102506,13.4,124.7,-15,1.69e-05,985.0,60.0,1.45,30.68185937,424.1930942,2.01
1024,2018,MOLAVE,20102509,13.35,123.95,-12,1.68e-05,980.0,65.0,2.06,27.14093224,350.2816263,3.51
1025,2018,MOLAVE,20102512,13.3,123.2,-9,1.67e-05,975.0,70.0,2.57,27.1465164,280.4827455,12.57
1026,2018,MOLAVE,20102515,13.2,122.5,-6,1.66e-05,975.0,70.0,2.79,25.55735202,226.5798095,20.4
1027,2018,MOLAVE,20102518,13.1,121.8,-3,1.65e-05,975.0,70.0,3.58,25.56755566,189.0036103,19.92
1028,2018,MOLAVE,20102521,13.15,121.1,0,1.65e-05,975.0,70.0,5.06,25.36096204,161.8706424,27.3
1029,2018,MOLAVE,20102600,13.2,120.4,3,1.66e-05,975.0,70.0,6.73,25.35580956,168.1089496,62.85
1030,2018,MOLAVE,20102603,13.3,119.6,6,1.67e-05,975.0,67.5,9.56,29.12484084,208.2454841,24.75
1031,2018,MOLAVE,20102606,13.4,118.8,9,1.69e-05,975.0,65.0,11.81,29.11297602,271.4725031,10.38
1032,2018,MOLAVE,20102609,13.4,118.15,12,1.69e-05,970.0,70.0,8.27,23.46259834,334.541731,8.25
1033,2018,MOLAVE,20102612,13.4,117.5,15,1.69e-05,965.0,75.0,6.74,23.46259834,400.0598743,19.26
1034,2018,MOLAVE,20102615,13.4,116.75,18,1.69e-05,960.0,77.5,5.62,27.07222885,477.383519,51.33
1035,2018,MOLAVE,20102618,13.4,116.0,21,1.69e-05,955.0,80.0,5.26,27.07222885,555.8187167,0.0
1036,2018,MOLAVE,20102621,13.4,115.2,24,1.69e-05,952.5,82.5,4.1,28.87704411,640.2478755,0.0
1037,2019,GONI,20103112,14.2,126.5,-24,1.78e-05,915.0,115.0,5.18,0.0,597.157736,0.0
1038,2019,GONI,20103115,14.0,125.75,-21,1.76e-05,910.0,117.5,4.66,27.99824502,519.3297144,0.0
1039,2019,GONI,20103118,13.8,125.0,-18,1.73e-05,905.0,120.0,3.49,28.02074245,443.4217316,33.93
1040,2019,GONI,20103121,13.65,124.3,-15,1.72e-05,925.0,110.0,3.11,25.8435226,374.1974372,40.74
1041,2019,GONI,20110100,13.5,123.6,-12,1.7e-05,945.0,100.0,3.1,25.85910696,308.717621,27.96
1042,2019,GONI,20110103,13.6,122.75,-9,1.71e-05,962.5,80.0,3.42,30.87850137,221.3652813,31.17
1043,2019,GONI,20110106,13.7,121.9,-6,1.72e-05,980.0,60.0,3.55,30.86560522,141.1397032,25.89
1044,2019,GONI,20110109,14.0,121.6,-3,1.76e-05,988.0,52.5,3.7,15.48570202,94.59507883,28.53
1045,2019,GONI,20110112,14.3,121.3,0,1.8e-05,996.0,45.0,6.55,15.47583335,48.11154677,61.59
1046,2019,GONI,20110115,14.4,120.4,3,1.81e-05,998.0,40.0,6.99,32.55746542,66.7387273,30.03
1047,2019,GONI,20110118,14.5,119.5,6,1.82e-05,1000.0,35.0,6.29,32.54301625,160.160134,9.48
1048,2019,GONI,20110121,14.65,118.95,9,1.84e-05,1000.0,35.0,6.12,20.50984161,218.9276821,14.97
1049,2019,GONI,20110200,14.8,118.4,12,1.86e-05,1000.0,35.0,3.19,20.49677414,278.7606877,7.8
1050,2019,GONI,20110203,14.95,118.0,15,1.88e-05,1000.0,35.0,4.84,15.37620605,323.0273971,2.22
1051,2019,GONI,20110206,15.1,117.6,18,1.89e-05,1000.0,35.0,3.68,15.36682054,367.6453466,0.33
1052,2019,GONI,20110209,15.1,117.2,21,1.89e-05,1000.0,35.0,3.19,14.33012289,410.2020306,0.57
1053,2019,GONI,20110212,15.1,116.8,24,1.89e-05,1000.0,35.0,2.99,14.33012289,452.8406503,1.05
1054,2021,ETAU,20110703,11.75,126.85,-24,1.48e-05,1007.0,0.0,2.09,0.0,713.6387235,0.0
1055,2021,ETAU,20110706,12.2,125.9,-21,1.54e-05,1006.0,0.0,2.08,38.26471387,597.8998794,0.0
1056,2021,ETAU,20110709,12.6,124.8,-18,1.59e-05,1005.0,0.0,2.76,42.49301852,470.6221864,1.5
1057,2021,ETAU,20110712,13.0,123.7,-15,1.64e-05,1004.0,0.0,3.64,42.43389516,344.3672112,2.61
1058,2021,ETAU,20110715,13.0,123.15,-12,1.64e-05,1004.0,0.0,3.59,19.8855029,294.9159196,8.82
1059,2021,ETAU,20110718,13.0,122.6,-9,1.64e-05,1004.0,0.0,2.74,19.8855029,249.959639,20.25
1060,2021,ETAU,20110721,12.9,122.05,-6,1.62e-05,1005.0,0.0,2.63,20.2344285,221.7799598,10.08
1061,2021,ETAU,20110800,12.8,121.5,-3,1.61e-05,1006.0,0.0,3.3,20.24221514,207.9432731,24.93
1062,2021,ETAU,20110803,12.75,120.75,0,1.6e-05,1005.0,0.0,3.51,27.20658351,207.2891289,28.56
1063,2021,ETAU,20110806,12.7,120.0,3,1.6e-05,1004.0,0.0,4.09,27.21192053,236.6937891,13.29
1064,2021,ETAU,20110809,12.7,119.1,6,1.6e-05,1003.0,0.0,4.25,32.57880261,293.9831153,7.44
1065,2021,ETAU,20110812,12.7,118.2,9,1.6e-05,1002.0,0.0,5.16,32.57880261,368.6909346,11.22
1066,2021,ETAU,20110815,12.8,116.8,12,1.61e-05,1000.0,17.5,4.85,50.79298292,496.1740726,15.93
1067,2021,ETAU,20110818,12.9,115.4,15,1.62e-05,998.0,35.0,4.73,50.7728726,634.5572219,0.0
1068,2021,ETAU,20110821,12.85,114.2,18,1.62e-05,997.0,37.5,4.28,43.45200176,761.385701,0.0
1069,2021,ETAU,20110900,12.8,113.0,21,1.61e-05,996.0,40.0,2.58,43.46061927,889.3203759,0.0
1070,2021,ETAU,20110903,12.65,112.5,24,1.59e-05,994.0,42.5,1.58,18.93402109,946.4890477,0.0
1071,2022,VAMCO,20111018,14.5,125.7,-24,1.82e-05,990.0,55.0,1.43,0.0,508.5862366,0.0
1072,2022,VAMCO,20111021,14.55,125.15,-21,1.83e-05,982.5,60.0,1.43,19.8404372,449.1179671,12.21
1073,2022,VAMCO,20111100,14.6,124.6,-18,1.83e-05,975.0,65.0,1.73,19.83597517,389.7273933,8.1
1074,2022,VAMCO,20111103,14.5,124.05,-15,1.82e-05,972.5,67.5,2.24,20.10177415,330.8302991,6.84
1075,2022,VAMCO,20111106,14.4,123.5,-12,1.81e-05,970.0,70.0,2.6,20.11050887,272.4187649,14.85
1076,2022,VAMCO,20111109,14.6,123.15,-9,1.83e-05,967.5,72.5,3.93,14.58364226,233.5264862,29.43
1077,2022,VAMCO,20111112,14.8,122.8,-6,1.86e-05,965.0,75.0,5.77,14.57375127,196.8459224,5.7
1078,2022,VAMCO,20111115,14.95,122.05,-3,1.88e-05,967.5,72.5,7.45,27.45439745,121.0849735,21.96
1079,2022,VAMCO,20111118,15.1,121.3,0,1.89e-05,970.0,70.0,10.49,27.43590458,64.75949806,92.76
1080,2022,VAMCO,20111121,15.15,120.45,3,1.9e-05,977.5,62.5,11.08,30.50045818,83.29872572,71.49
1081,2022,VAMCO,20111200,15.2,119.6,6,1.91e-05,985.0,55.0,11.91,30.49326662,162.5382448,87.84
1082,2022,VAMCO,20111203,15.2,119.05,9,1.91e-05,982.5,57.5,11.18,19.69460987,217.8427704,74.67
1083,2022,VAMCO,20111206,15.2,118.5,12,1.91e-05,980.0,60.0,8.47,19.69460987,274.7254304,53.85
1084,2022,VAMCO,20111209,15.15,117.9,15,1.9e-05,980.0,60.0,7.24,21.56955715,336.6771134,38.97
1085,2022,VAMCO,20111212,15.1,117.3,18,1.89e-05,980.0,60.0,6.42,21.57460775,399.5541546,35.79
1086,2022,VAMCO,20111215,15.15,116.8,21,1.9e-05,980.0,60.0,5.62,18.00368269,453.4431913,17.13
1087,2022,VAMCO,20111218,15.2,116.3,24,1.91e-05,980.0,60.0,4.96,17.99946717,507.3129196,0.0
