YYMMDDHH,PRECIP,WS10M
19101006,0.060000000000000005,2.55
19101012,0.08,3.23
19101018,0.23,1.67
19101100,2.1,1.53
19101106,3.7700000000000005,1.36
19101112,1.1500000000000001,1.09
19101118,1.38,0.87
19101200,1.6800000000000002,1.31
19101206,0.27,1.76
19101212,0.97,0.58
19101218,2.7399999999999998,1.38
19101300,1.73,2.32
19101306,0.8,2.43
19101312,0.30000000000000004,3.59
19101318,0.01,2.45
19101400,0.01,2.1
19101406,0.04,2.07
19101412,0.18,4.04
19101418,0.060000000000000005,2.49
19101500,0.24,2.59
19101506,0.6000000000000001,2.27
19101512,0.16999999999999998,4.22
19101518,0.1,2.78
19101600,0.69,2.48
19101606,1.9999999999999998,2.46
19101612,2.7500000000000004,4.65
19101618,0.45999999999999996,2.7
19101700,1.05,2.36
19101706,1.1099999999999999,2.28
19101712,0.7999999999999999,3.41
19101718,0.4,2.25
19101800,0.42000000000000004,2
19101806,1.28,2.06
19101812,0.54,3.1
19101818,0.22,2.24
19101900,0.45,1.86
19101906,0.92,1.94
19101912,4.08,3.14
19101918,5.1,2.05
19102000,2.93,1.89
19102006,5.279999999999999,2.07
19102012,1.99,3.37
19102018,1.6900000000000002,2.03
19102100,1.5499999999999998,1.86
19102106,2.54,2.07
19102112,1.1800000000000002,3.1
19102118,0.6799999999999999,2.13
19102200,0.57,1.91
19102206,0.53,1.96
19102212,0.9299999999999999,2.75
19102218,0.73,2.17
19102300,0.16,1.86
19102306,0.13,1.97
19102312,0.04,2.26
19102318,0.0,2.05
19102400,0.02,2.14
19102406,0.04,2.36
19102412,0.07,2.97
19102418,0.17,2.47
19102500,0.39,2.54
19102506,0.32,2.7
19102512,1.23,4.65
19102518,1.19,2.7
19102600,0.96,2.71
19102606,2.28,2.99
19102612,1.82,5.69
19102618,0.5700000000000001,3.03
19102700,0.13,2.73
19102706,1.39,2.92
19102712,5.85,4.65
19102718,7.880000000000001,2.83
19102800,5.2,2.14
19102806,1.59,2.09
19102812,1.59,4.03
19102818,1.81,2.21
19102900,2.92,2.27
19102906,4.57,2.62
19102912,2.14,3.24
19102918,1.23,2.02
19103000,1.13,2.2
19103006,1.16,1.69
19103012,1.06,2.98
19103018,1.0,2.01
19103100,0.45999999999999996,2.23
19103106,0.53,2.46
19103112,2.79,3.85
19103118,4.32,2.2
19110100,5.52,2.09
19110106,6.57,2.21
19110112,10.219999999999999,3.64
19110118,8.150000000000002,2.05
19110200,2.4,2
19110206,5.47,1.92
19110212,3.56,3.02
19110218,2.5700000000000003,1.92
19110300,2.76,1.65
19110306,2.2300000000000004,1.64
19110312,0.76,2.36
19110318,1.6300000000000001,2.32
19110400,3.4699999999999998,1.77
19110406,1.86,1.19
19110412,0.47000000000000003,1.89
19110418,0.78,1.61
19110500,1.15,1.08
19110506,1.45,0.89
19110512,4.39,2.94
19110518,4.55,1.2
19110600,3.4299999999999997,1.87
19110606,3.35,1.73
19110612,4.87,2.72
19110618,5.82,1.34
19110700,5.5600000000000005,1.9
19110706,5.7700000000000005,2.14
19110712,2.81,2.6
19110718,1.5099999999999998,1.67
19110800,0.94,2.77
19110806,0.47000000000000003,2.78
19110812,0.18,3.04
19110818,0.2,1.83
19110900,0.5800000000000001,1.82
19110906,0.5999999999999999,1.64
19110912,0.07999999999999999,1.77
19110918,0.14,1.47
19111000,0.26,1.51
19111006,0.36000000000000004,0.88
19111012,0.24000000000000002,2.66
19111018,0.3,1.61
19111100,0.1,1.73
19111106,0.74,2.32
19111112,4.35,1.88
19111118,1.4000000000000001,1.7
19111200,0.51,1.96
19111206,1.58,1.96
19111212,0.7000000000000001,3.65
19111218,0.78,2.72
19111300,0.05,2.94
19111306,0.09,2.5
19111312,0.08,3.18
19111318,2.0,1.66
19111400,1.35,1.89
19111406,0.07,1.87
19111412,1.27,3.87
19111418,2.15,2.75
19111500,0.42999999999999994,1.92
19111506,0.37,1.74
19111512,0.08,2.41
19111518,0.17,0.89
19111600,0.8700000000000001,0.67
19111606,2.13,0.31
19111612,1.57,1.99
19111618,1.1099999999999999,0.87
19111700,1.85,2.03
19111706,2.1100000000000003,2.19
19111712,0.25,2.9
19111718,0.0,2.03
19111800,0.0,1.98
19111806,0.0,1.85
19111812,0.0,4.11
19111818,0.0,1.73
19111900,0.0,1.76
19111906,0.0,1.61
19111912,0.0,0.39
19111918,0.0,1.02
19112000,0.0,1.41
19112006,0.0,1.06
19112012,0.9299999999999999,1.08
19112018,3.27,0.89
19112100,3.8699999999999997,2.09
19112106,2.5700000000000003,2.24
19112112,0.74,2.64
19112118,0.67,1.97
19112200,0.74,2.07
19112206,2.1,2.29
19112212,2.35,2.79
19112218,2.17,2.02
19112300,1.41,2.14
19112306,1.21,2.11
19112312,0.81,3.35
19112318,0.49000000000000005,2.43
19112400,1.48,2.24
19112406,2.0,2.11
19112412,1.22,3.86
19112418,3.43,2.92
19112500,1.2900000000000003,2.46
19112506,0.49,2.49
19112512,3.5300000000000002,4.49
19112518,4.260000000000001,4.01
19112600,4.1000000000000005,4.22
19112606,2.2199999999999998,3.99
19112612,1.3900000000000001,4.83
19112618,0.64,2.96
19112700,1.63,2.37
19112706,2.9,2.67
19112712,2.61,4.91
19112718,2.75,2.96
19112800,2.9000000000000004,2.96
19112806,0.87,3.35
19112812,0.4900000000000001,6.18
19112818,0.7000000000000001,4.09
19112900,0.72,4.54
19112906,0.7100000000000001,4.71
19112912,0.6199999999999999,6.76
19112918,0.33,4.01
19113000,0.1,3.85
19113006,0.060000000000000005,4.01
19113012,0.19,5.14
19113018,0.29000000000000004,2.89
19120100,0.41000000000000003,2.62
19120106,1.2000000000000002,2.67
19120112,0.31000000000000005,4.43
19120118,0.11,2.23
19120200,0.26,2.95
19120206,0.4,3.26
19120212,1.14,4.47
19120218,1.99,3.09
19120300,1.03,6.61
19120306,10.18,8.46
19120312,71.41,13.38
19120318,61.44,7.45
19120400,13.77,5.26
19120406,5.6,3.32
19120412,3.96,3.78
19120418,2.4200000000000004,2.3
19120500,2.7699999999999996,2.14
19120506,2.06,2.18
19120512,0.8299999999999998,3.07
19120518,0.14,1.68
19120600,0.30000000000000004,1.45
19120606,2.17,0.92
19120612,0.26,1.53
19120618,0.22000000000000003,1.72
19120700,0.16,1.72
19120706,0.060000000000000005,1.67
19120712,0.06,2.72
19120718,0.32,3.08
19120800,0.11,4.07
19120806,0.4,4.38
19120812,0.4,6
19120818,0.32,3.66
19120900,0.8400000000000001,3.6
19120906,0.6699999999999999,3.89
19120912,0.4700000000000001,5.57
19120918,0.77,3.35
19121000,0.7000000000000001,2.76
19121006,0.8300000000000001,3.22
19121012,0.48000000000000004,4.64
19121018,0.2,2.56
19121100,0.01,2.19
19121106,0.12000000000000001,2.17
19121112,0.5,3.79
19121118,0.75,2.32
19121200,0.8900000000000001,2.6
19121206,0.9800000000000001,3
19121212,1.29,5.49
19121218,0.44000000000000006,2.87
19121300,0.51,2.44
19121306,0.33999999999999997,2.75
19121312,0.72,5.05
19121318,4.470000000000001,2.81
19121400,3.6999999999999997,2.5
19121406,1.27,2.7
19121412,1.03,5.32
19121418,1.7100000000000002,3.29
19121500,2.18,3.02
19121506,2.01,3.31
19121512,2.52,6.02
19121518,2.17,4.03
19121600,2.0900000000000003,3.73
19121606,1.9800000000000002,3.22
19121612,1.0699999999999998,6.26
19121618,0.56,3.49
19121700,0.3,3.37
19121706,0.09999999999999999,2.87
19121712,0.03,5.64
19121718,0.08,3.5
19121800,0.10999999999999999,3.06
19121806,0.02,3.02
19121812,0.07,5.51
19121818,0.8,2.91
19121900,1.5899999999999999,2.77
19121906,1.16,2.27
19121912,0.31000000000000005,5
19121918,1.4200000000000002,3.25
19122000,1.04,2.79
19122006,1.29,2.39
19122012,1.48,5.32
19122018,1.8800000000000003,3.56
19122100,1.4099999999999997,2.83
19122106,0.69,2.73
19122112,0.76,4.98
19122118,0.68,2.98
19122200,0.17,2.68
19122206,0.33999999999999997,2.24
19122212,0.13,3.27
19122218,0.07999999999999999,2.47
19122300,0.01,2.2
19122306,0.060000000000000005,2.23
19122312,0.12,4.14
19122318,1.08,2.96
19122400,1.25,2.6
19122406,0.09,2.08
19122412,0.05,4.26
19122418,0.42000000000000004,2.71
19122500,2.2399999999999998,2.89
19122506,3.67,3.94
19122512,9.13,5.62
19122518,21.3,5.02
19122600,9.32,3.94
19122606,8.71,2.86
19122612,4.02,3.51
19122618,1.5,2.06
19122700,1.37,1.82
19122706,1.46,1.74
19122712,0.7899999999999999,1.8
19122718,0.81,2.17
19122800,1.9100000000000001,3.33
19122806,0.9899999999999999,2.98
19122812,1.19,4.68
19122818,1.2900000000000003,3
19122900,0.5800000000000001,2.68
19122906,1.19,2.52
19122912,0.28,5.47
19122918,0.0,2.71
19123000,0.0,2.45
19123006,0.11,3.19
19123012,0.8200000000000001,4.18
19123018,0.74,3.06
19123100,0.19,2.78
19123106,0.67,3.07
19123112,1.0499999999999998,5.37
19123118,0.39,3.89
20010100,2.29,3.94
20010106,4.07,4.75
20010112,4.2299999999999995,7.02
20010118,2.57,4.49
20010200,2.09,4.58
20010206,1.42,4.8
20010212,0.96,6.72
20010218,1.48,4.62
20010300,1.08,4.47
20010306,1.0699999999999998,4.61
20010312,0.47000000000000003,5.84
20010318,0.27,3.12
20010400,0.33,2.95
20010406,0.35,3.25
20010412,1.3599999999999999,5.63
20010418,0.5,3.89
20010500,0.41000000000000003,3.8
20010506,0.5700000000000001,4.73
20010512,0.16999999999999998,6.83
20010518,0.07,4.18
20010600,0.15,3.99
20010606,0.41,4.51
20010612,0.35,6.29
20010618,0.47000000000000003,3.65
20010700,0.11000000000000001,2.76
20010706,0.94,3.21
20010712,2.3499999999999996,4.78
20010718,1.51,2.57
20010800,4.57,2.6
20010806,5.35,2.56
20010812,1.2400000000000002,4.95
20010818,0.62,3.49
20010900,1.71,2.96
20010906,0.69,2.98
20010912,0.30000000000000004,4.57
20010918,0.24000000000000002,2.89
20011000,0.52,2.71
20011006,0.6,2.66
20011012,0.32,4.91
20011018,0.7400000000000001,2.67
20011100,0.76,1.96
20011106,0.5900000000000001,2.08
20011112,0.8,4.23
20011118,0.38,2.36
20011200,0.11,2.1
20011206,0.11,2.18
20011212,1.01,2.77
20011218,0.8799999999999999,2.1
20011300,0.26999999999999996,1.86
20011306,0.15999999999999998,2.17
20011312,0.08,3.05
20011318,0.32,2.95
20011400,0.47,2.8
20011406,0.87,2.82
20011412,0.45999999999999996,4.64
20011418,0.54,3.07
20011500,0.6,2.86
20011506,0.52,3.2
20011512,0.31,6.05
20011518,0.14,3.4
20011600,0.0,2.77
20011606,0.02,2.98
20011612,0.59,4.14
20011618,0.81,2.75
20011700,1.24,2.15
20011706,1.83,2.07
20011712,2.07,2.73
20011718,1.38,2.15
20011800,1.32,1.78
20011806,1.55,2.08
20011812,0.59,3.57
20011818,0.32999999999999996,3.27
20011900,0.03,3.01
20011906,0.07999999999999999,2.9
20011912,0.23000000000000004,4.04
20011918,0.30000000000000004,3.03
20012000,0.21999999999999997,2.8
20012006,0.5900000000000001,2.83
20012012,0.22000000000000003,4.76
20012018,0.14,3.18
20012100,0.13,2.96
20012106,0.18,2.82
20012112,0.14,6
20012118,0.1,3.49
20012200,0.060000000000000005,3.16
20012206,0.08,2.92
20012212,0.17,5.31
20012218,0.04,2.87
20012300,0.05,3.03
20012306,0.04,2.96
20012312,0.05,5.29
20012318,0.09999999999999999,2.82
20012400,0.11,2.4
20012406,1.24,2.58
20012412,6.220000000000001,5.29
20012418,5.41,3.21
20012500,2.78,2.98
20012506,13.81,3.22
20012512,11.95,5.12
20012518,3.5299999999999994,2.87
20012600,1.68,2.3
20012606,1.09,1.94
20012612,0.14,1.59
20012618,0.02,1.97
20012700,0.0,1.63
20012706,0.0,1.78
20012712,0.21000000000000002,0.96
20012718,0.29000000000000004,0.82
20012800,0.65,1.61
20012806,0.9700000000000001,1.88
20012812,0.18,0.96
20012818,0.0,0.95
20012900,0.0,1.04
20012906,0.0,0.69
20012912,0.13,0.86
20012918,0.0,1.53
20013000,2.7,1.84
20013006,5.92,2.07
20013012,0.31999999999999995,0.62
20013018,0.18,1.1
20013100,0.5,2.08
20013106,1.7000000000000002,2.6
20013112,2.15,4.25
20013118,0.6900000000000002,3.36
20020100,0.29000000000000004,3.22
20020106,0.6499999999999999,3.45
20020112,0.9000000000000001,5.27
20020118,0.59,3.35
20020200,0.41000000000000003,3.33
20020206,0.5999999999999999,3.45
20020212,0.95,5.74
20020218,1.2299999999999998,3.19
20020300,0.9,2.86
20020306,1.59,2.76
20020312,0.6000000000000001,5.44
20020318,0.26,2.88
20020400,0.1,3.46
20020406,0.42000000000000004,3.09
20020412,0.15,4.82
20020418,0.11000000000000001,2.49
20020500,0.11,2.18
20020506,0.29,3.03
20020512,0.87,4.26
20020518,0.94,3.25
20020600,1.24,3.34
20020606,1.25,4.17
20020612,0.79,6.69
20020618,2.13,4.12
20020700,1.82,3.38
20020706,1.42,2.95
20020712,7.919999999999999,4.8
20020718,9.94,2.79
20020800,10.03,2.28
20020806,10.830000000000002,2.92
20020812,4.459999999999999,4.99
20020818,3.18,2.85
20020900,3.1500000000000004,2.98
20020906,6.6000000000000005,3.35
20020912,6.42,6.72
20020918,4.22,4.53
20021000,0.44,4.45
20021006,0.53,4.79
20021012,0.31000000000000005,6.66
20021018,0.19,3.77
20021100,0.03,3.41
20021106,0.08,3.33
20021112,0.15,5.38
20021118,0.2,2.9
20021200,0.19,3.05
20021206,0.01,3.08
20021212,0.05,4.96
20021218,0.1,2.57
20021300,0.16,2.34
20021306,0.73,2.39
20021312,0.29000000000000004,4.24
20021318,0.12,2.71
20021400,0.06,2.71
20021406,0.62,2.67
20021412,0.8500000000000001,4.44
20021418,0.31000000000000005,3.14
20021500,0.03,2.74
20021506,0.05,2.69
20021512,0.02,5.14
20021518,0.0,2.82
20021600,0.0,2.65
20021606,0.0,2.22
20021612,0.0,3.31
20021618,0.0,2.44
20021700,0.0,1.98
20021706,0.05,1.97
20021712,0.51,3.96
20021718,0.47,3.22
20021800,1.02,3.03
20021806,1.7800000000000002,3.72
20021812,42.36,6.87
20021818,39.07,4.65
20021900,21.22,5.04
20021906,26.75,4.33
20021912,2.27,5.75
20021918,0.0,3.76
20022000,0.0,4
20022006,0.0,3.83
20022012,52.63,5.72
20022018,69.78999999999999,4.07
20022100,43.489999999999995,4.25
20022106,50.72,4.17
20022112,41.64000000000001,6.93
20022118,37.620000000000005,4.32
20022200,34.97,3.74
20022206,22.28,3.62
20022212,6.98,5.89
20022218,9.19,3.66
20022300,23.880000000000003,3.97
20022306,80.84,3.92
20022312,12.059999999999999,5.75
20022318,2.84,3.92
20022400,1.2200000000000002,3.97
20022406,2.7,3.87
20022412,2.35,5.41
20022418,1.67,3.97
20022500,1.54,3.06
20022506,0.5700000000000001,3.29
20022512,0.16,5.78
20022518,0.17,3.13
20022600,0.17,2.69
20022606,0.5999999999999999,2.72
20022612,3.24,4.64
20022618,1.3400000000000003,2.83
20022700,0.8,2.42
20022706,1.21,3.08
20022712,0.22999999999999998,5.72
20022718,0.26,3.55
20022800,0.11,3.77
20022806,0.87,3.81
20022812,0.56,5.8
20022818,0.21000000000000002,3.08
20022900,0.15,2.83
20022906,0.2,2.98
20022912,0.03,4.15
20022918,0.08,2.8
20030100,0.0,2.69
20030106,0.11,2.5
20030112,0.02,3.28
20030118,0.0,2.4
20030200,0.0,1.95
20030206,0.0,2.49
20030212,0.060000000000000005,4.61
20030218,0.06999999999999999,3.14
20030300,0.22,2.94
20030306,0.76,2.83
20030312,31.28,4.79
20030318,33.18,2.64
20030400,20.37,2.77
20030406,34.870000000000005,2.69
20030412,2.539999999999999,4.4
20030418,0.02,2.86
20030500,0.060000000000000005,2.06
20030506,0.05,2.26
20030512,0.03,3.13
20030518,0.0,2.77
20030600,0.0,2.62
20030606,0.09000000000000001,2.95
20030612,0.23,3.84
20030618,0.24,2.39
20030700,0.15,2.47
20030706,0.38,1.86
20030712,0.09999999999999999,2.19
20030718,0.19,2.07
20030800,0.02,1.65
20030806,0.04,1.74
20030812,0.01,1.7
20030818,0.0,1.46
20030900,0.0,1.72
20030906,0.0,1.53
20030912,0.0,2.34
20030918,0.0,1.64
20031000,0.0,1.62
20031006,0.0,0.35
20031012,0.2,0.93
20031018,0.19999999999999998,1.01
20031100,0.8600000000000001,1.23
20031106,1.95,1.56
20031112,0.54,3.55
20031118,0.55,3.07
20031200,0.25,3.29
20031206,1.38,3.04
20031212,0.20000000000000004,4.92
20031218,0.0,2.48
20031300,0.0,2.07
20031306,0.0,2.2
20031312,0.0,2.62
20031318,0.0,2.21
20031400,0.0,1.93
20031406,0.0,1.9
20031412,0.0,2.26
20031418,0.04,2.03
20031500,0.060000000000000005,1.94
20031506,0.060000000000000005,2.03
20031512,21.26,1.74
20031518,35.15,2.47
20031600,24.270000000000003,2.76
20031606,37.89,2.79
20031612,11.000000000000002,5.04
20031618,2.57,3.61
20031700,1.67,3.69
20031706,2.2,3.64
20031712,68.13,5.02
20031718,47.44,3.17
20031800,8.52,2.52
20031806,19.130000000000003,2.52
20031812,4.05,3.55
20031818,0.0,2.53
20031900,0.0,2.2
20031906,0.03,2.3
20031912,0.25,2.55
20031918,0.2,2.28
20032000,0.09000000000000001,2.04
20032006,0.28,2.37
20032012,0.04,2.93
20032018,0.0,2.6
20032100,0.0,2.4
20032106,0.04,2.41
20032112,0.0,3.49
20032118,0.0,2.63
20032200,0.0,2.37
20032206,0.0,2.32
20032212,11.64,3.16
20032218,4.000000000000001,2.52
20032300,0.97,2.25
20032306,0.69,2.49
20032312,0.04,3.58
20032318,0.0,2.35
20032400,0.0,2.16
20032406,0.0,2.43
20032412,0.16999999999999998,3.85
20032418,0.02,2.74
20032500,0.14,2.53
20032506,0.29,2.91
20032512,0.02,5.35
20032518,0.05,3.15
20032600,0.060000000000000005,2.89
20032606,0.060000000000000005,2.19
20032612,0.01,4.58
20032618,0.01,2.86
20032700,0.09000000000000001,2.7
20032706,0.07,2.85
20032712,32.68,4.38
20032718,5.61,2.79
20032800,59.06,2.43
20032806,20.27,2.4
20032812,2.7599999999999993,2.89
20032818,0.01,2.6
20032900,0.01,2.11
20032906,0.0,2.41
20032912,0.0,4.15
20032918,0.0,2.59
20033000,0.0,2.45
20033006,0.05,2.57
20033012,0.0,3.59
20033018,0.02,2.58
20033100,0.01,2.62
20033106,0.0,2.35
20033112,7.08,2.79
20033118,7.700000000000001,2.14
20040100,13.04,2.04
20040106,60.16,2.15
20040112,10.859999999999998,2.63
20040118,0.07,2.44
20040200,0.19,2.4
20040206,0.33999999999999997,2.73
20040212,0.09999999999999999,4.95
20040218,0.04,2.97
20040300,0.2,2.89
20040306,0.21000000000000002,2.78
20040312,0.11,4.49
20040318,0.07,2.7
20040400,0.0,2.36
20040406,0.09000000000000001,2.61
20040412,0.9600000000000001,3.4
20040418,0.22000000000000003,2.61
20040500,0.14,2.32
20040506,0.8200000000000001,2.57
20040512,0.11,3.73
20040518,0.0,2.71
20040600,0.0,2.44
20040606,0.0,2.4
20040612,0.42999999999999994,3.41
20040618,0.060000000000000005,2.15
20040700,0.0,1.99
20040706,0.25,2.2
20040712,0.05,1.06
20040718,0.0,0.83
20040800,0.0,0.75
20040806,0.0,1.23
20040812,1.3800000000000001,1.9
20040818,1.08,2.35
20040900,1.21,2.05
20040906,3.63,2.18
20040912,0.8099999999999999,2.12
20040918,0.48000000000000004,2.1
20041000,0.27,2.44
20041006,1.1400000000000001,2.57
20041012,1.1400000000000001,4.11
20041018,0.71,2.91
20041100,0.5700000000000001,2.48
20041106,0.9,2.61
20041112,1.99,3.26
20041118,0.6100000000000001,2.18
20041200,0.15000000000000002,1.75
20041206,0.6300000000000001,1.71
20041212,0.59,1.41
20041218,0.36,1.24
20041300,0.55,1.22
20041306,1.25,1.37
20041312,3.2,1.98
20041318,2.14,3.11
20041400,3.88,3.07
20041406,5.13,3.56
20041412,2.27,5.06
20041418,1.15,3.24
20041500,0.96,2.42
20041506,1.88,1.87
20041512,1.25,0.5
20041518,2.51,1.82
20041600,2.5900000000000003,1.36
20041606,0.21000000000000002,0.93
20041612,0.28,0.81
20041618,0.33999999999999997,1.05
20041700,0.5599999999999999,1.96
20041706,0.76,2.58
20041712,0.48,3.42
20041718,0.8800000000000001,2.91
20041800,0.9000000000000001,2.66
20041806,0.92,2.32
20041812,13.280000000000001,3
20041818,19.68,2.43
20041900,34.89,2.34
20041906,19.330000000000002,2.62
20041912,1.32,3.11
20041918,0.28,2.47
20042000,2.16,2.19
20042006,2.01,2.42
20042012,0.25,2.74
20042018,0.0,2.23
20042100,0.0,2.58
20042106,0.0,2.6
20042112,0.09999999999999999,3.35
20042118,0.02,2.22
20042200,0.03,2.28
20042206,0.32,2.26
20042212,1.3199999999999998,3.17
20042218,0.36,2.32
20042300,0.32,2.22
20042306,0.46,2.32
20042312,0.07,2.8
20042318,0.01,2.71
20042400,0.2,2.71
20042406,0.13,2.83
20042412,11.909999999999998,4.29
20042418,4.65,2.57
20042500,32.0,2.62
20042506,65.39,2.94
20042512,40.730000000000004,4.18
20042518,4.55,2.6
20042600,43.18,2.42
20042606,39.76,2.41
20042612,20.380000000000003,3.59
20042618,2.8,2.5
20042700,37.16,2.17
20042706,59.48,2.34
20042712,7.489999999999999,3.93
20042718,0.0,2.73
20042800,0.04,2.91
20042806,0.35000000000000003,2.59
20042812,0.09,4.23
20042818,0.03,2.79
20042900,0.8,2.31
20042906,1.48,2.15
20042912,0.4,3.32
20042918,0.15,2.65
20043000,0.51,2.46
20043006,0.48,2.42
20043012,0.23,4.04
20043018,0.09000000000000001,2.65
20050100,0.6000000000000001,2.53
20050106,0.7400000000000001,2.75
20050112,0.03,3.36
20050118,0.05,2.51
20050200,0.16999999999999998,2.26
20050206,0.09000000000000001,2.43
20050212,0.72,3.43
20050218,1.1199999999999999,2.55
20050300,1.31,2.26
20050306,1.26,2.35
20050312,5.119999999999999,3.47
20050318,2.44,2.47
20050400,1.28,2.29
20050406,3.52,2.38
20050412,0.52,3.06
20050418,0.01,2.27
20050500,0.05,2.87
20050506,0.060000000000000005,2.94
20050512,0.36,3.69
20050518,0.6000000000000001,2.05
20050600,0.35000000000000003,1.82
20050606,1.19,1.64
20050612,1.91,0.54
20050618,1.42,0.65
20050700,2.18,1.36
20050706,1.3299999999999998,1.09
20050712,0.18000000000000005,0.67
20050718,0.0,0.91
20050800,0.03,2.28
20050806,0.04,2.36
20050812,0.16,2
20050818,0.12,1.94
20050900,0.02,2.11
20050906,0.05,2.33
20050912,0.14,1.49
20050918,0.63,1.13
20051000,1.7400000000000002,1.77
20051006,1.06,2.12
20051012,1.97,1.45
20051018,1.49,1.34
20051100,1.5,2.08
20051106,1.5699999999999998,2.36
20051112,0.4800000000000001,2
20051118,0.09,1.86
20051200,1.27,2.13
20051206,1.1400000000000001,1.84
20051212,0.10999999999999999,1.53
20051218,0.0,1.42
20051300,0.14,1.77
20051306,0.22999999999999998,1.81
20051312,0.08,2.41
20051318,0.07,2.43
20051400,0.3,2.55
20051406,0.95,2.2
20051412,4.72,3.36
20051418,6.04,2.39
20051500,8.89,2.79
20051506,3.37,2.87
20051512,6.33,5.35
20051518,69.97,6.91
20051600,32.72,1.5
20051606,9.69,1.64
20051612,3.1199999999999997,1.59
20051618,1.25,1.19
20051700,0.42000000000000004,1.93
20051706,0.08,2.13
20051712,0.02,2.63
20051718,0.05,1.46
20051800,0.41000000000000003,1.54
20051806,0.76,1.38
20051812,0.060000000000000005,1.13
20051818,0.060000000000000005,1.37
20051900,0.09000000000000001,0.97
20051906,0.12000000000000001,0.57
20051912,0.5499999999999999,0.87
20051918,0.61,1.07
20052000,1.26,0.94
20052006,2.35,1.42
20052012,0.32999999999999996,1.46
20052018,0.16,0.77
20052100,0.44,1.61
20052106,1.3099999999999998,1.84
20052112,0.19,1.76
20052118,0.0,1.05
20052200,0.0,1.28
20052206,0.0,1.47
20052212,0.22000000000000003,1.75
20052218,1.34,1.09
20052300,0.41,1.31
20052306,0.3,1.41
20052312,2.94,3.37
20052318,4.38,2.33
20052400,4.2299999999999995,1.84
20052406,0.8,1.31
20052412,0.7,2.73
20052418,0.41000000000000003,2.15
20052500,0.33000000000000007,1.69
20052506,0.060000000000000005,1.27
20052512,0.0,1.1
20052518,0.0,1.76
20052600,0.0,1.48
20052606,0.0,0.96
20052612,0.11000000000000001,0.56
20052618,0.12000000000000001,0.66
20052700,0.31,0.65
20052706,0.22,1.82
20052712,0.8700000000000001,1.39
20052718,0.6699999999999999,1.06
20052800,1.48,1.31
20052806,0.7000000000000002,1.13
20052812,0.4,0.9
20052818,0.94,0.67
20052900,1.0,1.56
20052906,0.29000000000000004,2.11
20052912,1.0499999999999998,2.21
20052918,2.06,1.68
20053000,1.94,2.07
20053006,1.4400000000000002,2.11
20053012,0.1,0.89
20053018,0.03,0.61
20053100,0.04,1.58
20053106,0.0,2.42
20053112,0.36000000000000004,3
20053118,2.24,2.21
20060100,18.98,2.09
20060106,29.34,2.15
20060112,4.25,2.23
20060118,0.1,2.26
20060200,0.53,1.81
20060206,0.43999999999999995,2.28
20060212,0.02,1.59
20060218,0.08,1.38
20060300,0.4,1.26
20060306,0.8,1.24
20060312,0.05,0.92
20060318,0.04,0.98
20060400,0.0,0.88
20060406,0.12000000000000001,1.14
20060412,0.01,1.27
20060418,0.01,0.36
20060500,0.09000000000000001,1.2
20060506,0.11,1.57
20060512,0.02,2.34
20060518,0.0,1.65
20060600,0.0,1.95
20060606,0.0,2.34
20060612,0.0,2.42
20060618,0.0,1.62
20060700,0.0,1.79
20060706,0.0,1.87
20060712,0.77,1.94
20060718,0.73,1.26
20060800,2.38,1.63
20060806,4.63,1.89
20060812,2.3200000000000003,2.2
20060818,0.36,1.44
20060900,0.51,1.81
20060906,0.27,2.42
20060912,0.01,2.82
20060918,2.9299999999999997,2.21
20061000,39.44,2.02
20061006,60.46,2.26
20061012,22.63,3.7
20061018,4.760000000000001,2.35
20061100,7.2,1.9
20061106,5.81,1.76
20061112,0.8500000000000001,2.16
20061118,3.9600000000000004,0.69
20061200,13.09,3.14
20061206,23.759999999999998,5.55
20061212,7.380000000000001,3.95
20061218,2.01,1.91
20061300,0.8,2.36
20061306,1.08,2.02
20061312,3.02,3.03
20061318,11.37,2.24
20061400,30.7,1.76
20061406,9.35,2.06
20061412,4.42,3.55
20061418,9.73,2.39
20061500,13.98,2.58
20061506,7.7,1.9
20061512,1.9,2.47
20061518,0.9600000000000001,1.46
20061600,0.8500000000000001,2.2
20061606,0.92,2.02
20061612,24.009999999999998,2.04
20061618,0.6300000000000001,1.66
20061700,23.07,2.1
20061706,56.21,2.48
20061712,5.399999999999999,1.82
20061718,0.02,1.51
20061800,0.51,1.71
20061806,1.1900000000000002,2
20061812,0.13,2.6
20061818,0.8600000000000001,1.86
20061900,1.6700000000000002,1.86
20061906,1.6300000000000001,1.6
20061912,5.569999999999999,0.96
20061918,7.89,1.03
20062000,9.28,1.38
20062006,7.539999999999999,1.36
20062012,7.340000000000001,1.04
20062018,3.6500000000000004,1.12
20062100,9.78,0.63
20062106,9.16,1.29
20062112,1.0,1.58
20062118,0.07,0.77
20062200,0.14,1.22
20062206,0.31,1.72
20062212,0.7599999999999999,1.29
20062218,0.58,0.92
20062300,2.14,1.73
20062306,1.85,1.82
20062312,0.4,0.83
20062318,0.69,0.6
20062400,0.5900000000000001,1.64
20062406,0.29000000000000004,2.18
20062412,0.8400000000000001,1.52
20062418,1.3800000000000001,1.36
20062500,0.79,1.86
20062506,0.89,2.27
20062512,0.8600000000000001,1.64
20062518,1.79,1.22
20062600,2.9399999999999995,2.17
20062606,2.39,2.38
20062612,1.1500000000000001,3.08
