YYMMDDHH,PRECIP,WS10M
20072606,0.76,1.06
20072609,0.27999999999999997,1.69
20072612,0.22000000000000003,1.87
20072615,0.41000000000000003,1.72
20072618,0.5,1.55
20072621,0.45,1.75
20072700,0.39,1.25
20072703,0.45,1.12
20072706,0.27,1.33
20072709,0.48,1.87
20072712,0.5800000000000001,1.9
20072715,0.8200000000000001,2.19
20072718,1.71,1.88
20072721,2.44,1.67
20072800,2.7,1.5
20072803,2.85,1.63
20072806,2.21,1.78
20072809,1.54,1.87
20072812,1.31,1.18
20072815,2.31,1.03
20072818,5.5,1.24
20072821,8.13,1.64
20072900,4.3100000000000005,1.48
20072903,3.4000000000000004,1.62
20072906,2.38,1.69
20072909,1.68,1.91
20072912,2.96,0.66
20072915,4.89,0.65
20072918,6.42,0.49
20072921,6.77,0.95
20073000,8.469999999999999,1.62
20073003,8.58,1.5
20073006,7.58,1.47
20073009,2.12,2.69
20073012,0.41000000000000003,2.65
20073015,0.9800000000000001,1.6
20073018,2.3200000000000003,1.21
20073021,8.209999999999999,1.69
20073100,3.9299999999999997,2.51
20073103,1.81,0.69
20073106,2.55,1.85
20073109,1.74,2.36
20073112,1.07,2.47
20073115,0.8,2.47
20073118,0.95,1.69
20073121,1.26,1.97
20080100,1.8000000000000003,2.16
20080103,1.84,2.12
20080106,0.98,1.48
20080109,1.17,2.1
20080112,0.68,2.04
20080115,1.24,1.75
20080118,2.69,1.25
20080121,1.52,1.48
20080200,1.44,1.76
20080203,1.35,1.45
20080206,1.54,1.44
20080209,0.64,1.98
20080212,0.07,1.63
20080215,0.1,1.25
20080218,0.05,0.51
20080221,0.03,0.9
20080300,0.0,1.03
20080303,0.0,1.24
20080306,0.0,1.19
20080309,0.08,1.35
20080312,0.4,1.48
20080315,0.84,1.04
20080318,1.0899999999999999,0.86
20080321,1.22,1.47
20080400,0.94,1.66
20080403,0.45999999999999996,1.58
20080406,0.25,1.5
20080409,1.24,1.98
20080412,1.6800000000000002,1.95
20080415,2.59,2.21
20080418,4.86,2.1
20080421,2.78,2.2
20080500,1.75,2.29
20080503,2.44,2.38
20080506,2.54,2.39
20080509,1.43,3.34
20080512,0.8700000000000001,3.82
20080515,1.02,3.37
20080518,1.09,2.28
20080521,0.61,2.44
20080600,0.28,2.27
20080603,0.14,2.2
20080606,0.25,2.23
20080609,0.62,3.06
20080612,0.93,3.45
20080615,1.33,3.35
20080618,1.61,2.61
20080621,1.57,2.78
20080700,1.37,1.94
20080703,1.45,1.3
20080706,1.63,0.99
20080709,2.3600000000000003,0.79
20080712,4.8999999999999995,1.62
20080715,5.13,1.97
20080718,3.02,1.78
20080721,0.54,1.95
20080800,0.33999999999999997,2.43
20080803,0.63,2.29
20080806,0.93,1.83
20080809,0.65,2.65
20080812,0.46,3.31
20080815,0.69,2.46
20080818,0.6699999999999999,1.82
20080821,0.5,1.96
20080900,0.58,1.97
20080903,0.9700000000000001,2.13
20080906,1.17,3.24
20080909,1.4500000000000002,5.7
20080912,2.25,5.35
20080915,2.95,5.09
20080918,2.7,4.32
20080921,2.41,4.14
20081000,0.91,4.16
20081003,1.77,3.27
20081006,0.67,2.65
20081009,0.5599999999999999,3.74
20081012,0.69,4.18
20081015,1.65,3.09
20081018,2.81,1.72
20081021,2.55,1.84
20081100,0.78,1.81
20081103,0.09999999999999999,1.86
20081106,0.01,1.43
20081109,0.03,1.74
20081112,0.2,1.73
20081115,0.89,1.57
20081118,1.27,1.35
20081121,1.46,1.42
20081200,1.71,1.56
20081203,2.4000000000000004,1.96
20081206,2.16,2.1
20081209,1.57,2.94
20081212,1.26,2.97
20081215,1.43,2.31
20081218,1.48,1.85
20081221,1.03,2.03
20081300,0.42,1.84
20081303,0.48000000000000004,1.8
20081306,0.55,1.46
20081309,1.29,1.31
20081312,1.9000000000000001,0.44
20081315,4.1899999999999995,0.84
20081318,7.3100000000000005,0.64
20081321,4.359999999999999,0.45
20081400,4.630000000000001,0.29
20081403,5.74,0.74
20081406,4.51,0.63
20081409,2.05,0.69
20081412,0.27,1.33
20081415,0.45,1.82
20081418,0.72,1.66
20081421,0.76,1.75
20081500,0.49,1.76
20081503,0.68,1.66
20081506,0.9400000000000001,1.37
20081509,2.5,0.93
20081512,2.29,1.25
20081515,1.48,1.91
20081518,1.43,1.66
20081521,0.83,1.5
20081600,0.61,1.42
20081603,0.6,0.53
20081606,0.45,0.61
20081609,1.4899999999999998,0.81
20081612,1.42,0.43
20081615,1.28,0.63
20081618,1.71,1.55
20081621,0.94,1.29
20081700,1.1,1.35
20081703,1.88,1.37
20081706,1.8599999999999999,1.09
20081709,0.8099999999999999,1.28
20081712,0.67,2.05
20081715,0.86,2.29
20081718,1.25,1.54
20081721,0.6699999999999999,1.5
20081800,1.17,1.45
20081803,1.1600000000000001,1.46
20081806,0.59,0.83
20081809,0.38,0.55
20081812,0.49,0.52
20081815,0.72,0.38
20081818,0.8300000000000001,0.18
20081821,0.61,0.18
20081900,0.5800000000000001,0.27
20081903,0.6900000000000001,0.89
20081906,0.65,0.74
20081909,3.01,0.9
20081912,3.13,0.57
20081915,3.12,0.66
20081918,4.03,0.24
20081921,4.3,0.73
20082000,4.1899999999999995,1.19
20082003,3.45,1.27
20082006,5.04,0.75
20082009,3.02,0.64
20082012,0.9800000000000001,0.82
20082015,1.5,0.82
20082018,2.0999999999999996,0.8
20082021,2.17,0.76
20082100,1.03,3
20082103,0.4,2.43
20082106,0.28,2.14
20082109,0.22000000000000003,2.78
20082112,0.2,3.11
20082115,0.23000000000000004,2.97
20082118,0.23,1.69
20082121,0.14,1.37
20082200,0.08,1.53
20082203,0.04,1.61
20082206,0.03,1.18
20082209,0.07,1.38
20082212,0.18,1.7
20082215,0.27999999999999997,2.08
20082218,0.41000000000000003,1.57
20082221,0.54,1.43
20082300,0.44000000000000006,1.9
20082303,0.27,1.99
20082306,0.21000000000000002,1.6
20082309,0.09999999999999999,2.21
20082312,0.03,2.43
20082315,0.03,2.31
20082318,0.02,1.75
20082321,0.0,1.85
20082400,0.01,1.98
20082403,0.03,1.84
20082406,0.0,1.68
20082409,0.0,2.13
20082412,0.0,2.99
20082415,0.0,3.26
20082418,0.0,2.11
20082421,0.0,1.92
20082500,0.0,2.1
20082503,0.0,2.23
20082506,0.0,2.16
20082509,0.0,2.94
20082512,0.0,3.7
20082515,0.0,3.89
20082518,0.0,2.05
20082521,0.0,1.94
20082600,0.0,2.11
20082603,0.0,2.27
20082606,0.0,2.32
20082609,0.02,3.34
20082612,0.0,3.66
20082615,0.02,3.53
20082618,0.06,2.21
20082621,0.06,2.31
20082700,0.06,2.4
20082703,0.06,2.37
20082706,0.05,2.25
20082709,0.01,2.86
20082712,0.0,3.85
20082715,0.0,3.89
20082718,0.0,3.11
20082721,0.0,2.08
20082800,0.0,1.71
20082803,0.0,1.77
20082806,0.0,1.61
20082809,0.04,2.56
20082812,0.14,2.85
20082815,0.18,2.64
20082818,0.23,1.67
20082821,0.2,1.59
20082900,0.1,1.76
20082903,0.060000000000000005,2.2
20082906,0.04,1.99
20082909,0.03,3.04
20082912,0.0,3.68
20082915,0.0,3.08
20082918,0.03,2.16
20082921,0.04,2.32
20083000,0.02,2.31
20083003,0.03,2.76
20083006,0.04,2.86
20083009,0.11,4.01
20083012,0.25,5.13
20083015,0.4600000000000001,5.1
20083018,0.48,4.13
20083021,0.31,3.85
20083100,0.28,3.24
20083103,0.15000000000000002,3.15
20083106,0.03,3.07
20083109,0.03,4.4
20083112,0.14,4.38
20083115,0.16,4.75
20083118,0.1,2.63
20083121,0.04,2.06
20090100,0.03,1.99
20090103,0.03,2.19
20090106,0.02,2.29
20090109,0.07,3.37
20090112,0.22,4.13
20090115,0.2,4.54
20090118,0.2,2.55
20090121,0.22000000000000003,2.06
20090200,0.55,2.01
20090203,0.5,2.1
20090206,0.26,1.98
20090209,0.21,2.73
20090212,0.04,2.88
20090215,0.04,3.07
20090218,0.03,2
20090221,0.03,1.85
20090300,0.02,1.83
20090303,0.0,1.79
20090306,0.0,1.48
20090309,0.0,1.47
20090312,0.01,1.76
20090315,0.16,2.1
20090318,0.37,1.67
20090321,0.33,1.76
20090400,0.15,1.66
20090403,0.16,1.72
20090406,0.4,1.55
20090409,0.12000000000000001,1.29
20090412,0.03,1.6
20090415,0.07,2.01
20090418,0.18,1.79
20090421,0.47000000000000003,1.72
20090500,0.76,1.91
20090503,1.63,1.97
20090506,2.2800000000000002,1.55
20090509,1.1400000000000001,1.85
20090512,0.03,2.41
20090515,0.02,2.92
20090518,0.0,2.28
20090521,0.0,2.13
20090600,0.0,1.98
20090603,0.01,2.16
20090606,0.0,1.93
20090609,0.09,2.46
20090612,0.15,3.07
20090615,0.27,3.45
20090618,0.49000000000000005,2.63
20090621,1.4300000000000002,2.75
20090700,1.12,2.35
20090703,0.44,1.77
20090706,0.32999999999999996,1.64
20090709,0.38,1.88
20090712,0.62,1.76
20090715,0.8800000000000001,1.59
20090718,1.13,1.26
20090721,1.62,1.27
20090800,2.5,1.29
20090803,1.1099999999999999,0.46
20090806,0.59,1.23
20090809,0.09,1.94
20090812,0.03,1.68
20090815,0.04,1.66
20090818,0.13,2
20090821,0.23,2.14
20090900,0.38,1.81
20090903,0.5800000000000001,1.63
20090906,0.63,1.66
20090909,0.6100000000000001,2.16
20090912,0.49,2.16
20090915,0.35,1.97
20090918,0.33999999999999997,1.68
20090921,0.31000000000000005,1.57
20091000,0.33,1.47
20091003,0.4,1.41
20091006,0.45000000000000007,0.9
20091009,0.6699999999999999,0.95
20091012,0.69,0.48
20091015,1.3699999999999999,0.03
20091018,1.3199999999999998,0.24
20091021,0.9000000000000001,1.12
20091100,0.98,1.63
20091103,1.06,1.68
20091106,0.68,1.4
20091109,0.35000000000000003,1.52
20091112,0.21000000000000002,1.02
20091115,0.33,0.33
20091118,0.51,0.26
20091121,0.65,0.52
20091200,0.81,0.47
20091203,0.9299999999999999,0.58
20091206,1.43,0.93
20091209,0.94,1.77
20091212,0.5800000000000001,1.97
20091215,0.59,1.62
20091218,0.61,1.18
20091221,0.36,1.57
20091300,0.27,1.73
20091303,0.3,1.71
20091306,0.28,1.54
20091309,0.07,1.67
20091312,0.0,1.5
20091315,0.0,1.95
20091318,0.03,2.16
20091321,0.03,1.95
20091400,0.04,1.73
20091403,0.06,1.48
20091406,0.03,1.43
20091409,1.23,1.83
20091412,2.26,1.96
20091415,2.47,1.98
20091418,2.34,1.87
20091421,2.23,1.83
20091500,1.6300000000000001,1.87
20091503,1.79,2.08
20091506,5.29,1.96
20091509,7.18,2.45
20091512,5.34,4.55
20091515,4.720000000000001,3.78
20091518,4.23,1.95
20091521,3.5999999999999996,2.52
20091600,3.34,2.56
20091603,4.84,2.83
20091606,7.2,3.51
20091609,2.42,3.94
20091612,1.62,3.83
20091615,2.38,2.48
20091618,1.84,1.53
20091621,0.95,1.77
20091700,0.5,2.06
20091703,1.08,3.38
20091706,1.63,4.05
20091709,1.59,3.48
20091712,1.7000000000000002,4.77
20091715,4.66,3.5
20091718,1.51,1.92
20091721,0.79,1.85
20091800,0.8500000000000001,1.75
20091803,1.0699999999999998,1.83
20091806,0.8799999999999999,2.02
20091809,1.25,2.72
20091812,1.4100000000000001,2.65
20091815,2.0300000000000002,2.39
20091818,2.75,1.81
20091821,1.06,1.63
20091900,0.4,1.79
20091903,0.6,1.96
20091906,0.8800000000000001,1.95
20091909,1.03,2.43
20091912,0.88,2.4
20091915,0.6100000000000001,2.38
20091918,0.8200000000000001,1.94
20091921,1.31,1.88
20092000,1.94,1.82
20092003,2.76,1.85
20092006,2.23,1.8
20092009,0.84,2.69
20092012,0.15,2.61
20092015,0.11,2.4
20092018,0.22,1.89
20092021,0.47000000000000003,1.78
20092100,0.75,1.56
20092103,0.49,1.62
20092106,0.22000000000000003,1.56
20092109,0.09,2.19
20092112,0.0,1.76
20092115,0.0,1.54
20092118,0.0,1.52
20092121,0.0,1.66
20092200,0.0,1.54
20092203,0.0,1.67
20092206,0.0,1.17
20092209,0.15000000000000002,1.04
20092212,0.2,1.02
20092215,0.07,0.52
20092218,0.14,0.63
20092221,0.55,0.8
20092300,1.49,1.14
20092303,2.06,1.4
20092306,1.06,1.27
20092309,1.22,1.29
20092312,1.31,1.92
20092315,1.1,1.78
20092318,1.18,1.56
20092321,1.4,1.99
20092400,1.94,2.07
20092403,1.7000000000000002,1.76
20092406,2.32,1.8
20092409,2.4,1.78
20092412,1.78,2.2
20092415,0.6,2.17
20092418,0.15,2.06
20092421,0.28,2.47
20092500,0.78,2.71
20092503,0.95,3.17
20092506,0.74,2.44
20092509,12.49,2.73
20092512,11.15,2.52
20092515,7.279999999999999,2.45
20092518,6.68,2.1
20092521,4.33,1.8
20092600,4.03,1.81
20092603,7.710000000000001,1.56
20092606,9.21,1.12
20092609,2.91,1.03
20092612,0.29000000000000004,1.37
20092615,0.35,1.56
20092618,0.29000000000000004,1.15
20092621,0.18,1.27
20092700,0.33,0.46
20092703,0.35,0.59
20092706,0.19,0.02
20092709,0.07,0.72
20092712,0.03,1.16
20092715,0.03,1.13
20092718,0.03,0.85
20092721,0.03,0.97
20092800,0.05,1.14
20092803,0.06,0.84
20092806,0.05,0.61
20092809,0.05,1.22
20092812,0.12000000000000001,1.49
20092815,0.22000000000000003,1.57
20092818,0.33,1.96
20092821,0.51,2.21
20092900,0.51,1.99
20092903,0.52,1.6
20092906,0.11,1.41
20092909,0.15000000000000002,1.51
20092912,0.35,1.43
20092915,0.37,2.13
20092918,0.77,1.92
20092921,0.4,2.14
20093000,0.4,2.22
20093003,0.45999999999999996,2.31
20093006,0.53,1.68
20093009,2.5700000000000003,1.48
20093012,1.27,1.02
20093015,2.74,0.35
20093018,2.7,0.95
20093021,2.6399999999999997,1.37
20100100,3.34,1.36
20100103,4.62,1.18
20100106,4.630000000000001,1.25
20100109,2.2800000000000002,1.39
20100112,1.02,0.7
20100115,1.7200000000000002,0.77
20100118,3.58,1.32
20100121,3.27,1.33
20100200,2.8,1.37
20100203,6.83,1.66
20100206,4.25,1.49
20100209,0.7100000000000001,0.64
20100212,0.14,1.47
20100215,0.24,2
20100218,0.37,1.49
20100221,0.38,1.75
20100300,0.9,1.87
20100303,1.79,1.74
20100306,4.04,1.22
20100309,4.42,1.43
20100312,1.5,1.43
20100315,1.18,1.66
20100318,1.27,1.45
20100321,1.34,1.05
20100400,1.46,1.44
20100403,1.56,1.57
20100406,1.3699999999999999,0.8
20100409,2.29,0.4
20100412,1.97,0.67
20100415,1.25,0.78
20100418,1.23,1.1
20100421,0.95,1.83
20100500,1.0,2.21
20100503,0.8800000000000001,2.01
20100506,1.46,2.22
20100509,0.8400000000000001,3.07
20100512,0.39,2.78
20100515,0.36,2.7
20100518,0.41000000000000003,2.28
20100521,0.7,2.3
20100600,1.22,2.39
20100603,1.7199999999999998,2.26
20100606,1.04,2.37
20100609,1.1,3.11
20100612,1.1099999999999999,3
20100615,2.29,2.33
20100618,2.2800000000000002,1.88
20100621,2.12,1.86
20100700,4.25,1.74
20100703,7.829999999999999,1.52
20100706,10.57,1.27
20100709,10.95,1.59
20100712,6.890000000000001,1.6
20100715,4.39,1.79
20100718,4.08,1.1
20100721,4.67,1.11
20100800,5.49,1.04
20100803,5.81,2.14
20100806,6.52,2.91
20100809,9.02,3.02
20100812,8.47,2.37
20100815,9.870000000000001,2.97
20100818,16.78,2.2
20100821,16.630000000000003,1.61
20100900,11.49,1.37
20100903,10.129999999999999,1.85
20100906,6.94,1.7
20100909,4.08,1.7
20100912,5.32,1.35
20100915,5.48,1.47
20100918,6.859999999999999,0.84
20100921,5.13,1.25
20101000,2.91,1.53
20101003,1.7899999999999998,1.24
20101006,1.15,0.51
20101009,0.88,0.73
20101012,0.8600000000000001,0.55
20101015,1.14,1.85
20101018,1.3699999999999999,1.74
20101021,2.32,1.84
20101100,5.14,1.87
20101103,3.41,1.32
20101106,4.0,1.41
20101109,2.16,2.88
20101112,1.1,4.23
20101115,1.3900000000000001,3.04
20101118,2.4,1.99
20101121,3.85,1.92
20101200,3.46,1.76
20101203,4.17,1.47
20101206,5.42,1.62
20101209,4.1899999999999995,2.13
20101212,2.09,2.53
20101215,2.29,2.13
20101218,3.16,1.78
20101221,2.7800000000000002,2.1
20101300,1.3900000000000001,1.6
20101303,0.91,1.66
20101306,2.3,1.55
20101309,5.800000000000001,2.21
20101312,7.619999999999999,3.13
20101315,5.53,3.22
20101318,1.58,2.29
20101321,0.19,2.27
20101400,0.16,2.35
20101403,0.48,2.3
20101406,0.7000000000000001,1.87
20101409,3.98,2.57
20101412,25.590000000000003,3.27
20101415,14.2,3.35
20101418,4.38,2.54
20101421,7.809999999999999,2.25
20101500,8.81,2.75
20101503,13.600000000000001,2.87
20101506,5.42,2.48
20101509,2.26,2.11
20101512,3.24,5.76
20101515,11.04,5.96
20101518,17.66,3.95
20101521,9.52,1.96
20101600,5.609999999999999,1.82
20101603,13.990000000000002,1.99
20101606,10.24,2
20101609,11.18,2.41
20101612,12.120000000000001,2.55
20101615,12.52,2.15
20101618,11.75,1.83
20101621,18.509999999999998,2.13
20101700,28.0,1.89
20101703,18.96,1.62
20101706,12.8,1.46
20101709,2.71,1.5
20101712,0.61,1.6
20101715,0.9,2.06
20101718,0.6000000000000001,1.44
20101721,4.18,1.82
20101800,4.81,1.66
20101803,4.59,1.82
20101806,4.630000000000001,1.56
20101809,9.370000000000001,2.42
20101812,9.77,2.82
20101815,8.75,2.65
20101818,8.43,2.37
20101821,3.21,2.64
20101900,1.1300000000000001,2.29
20101903,2.1100000000000003,2.29
20101906,6.05,2.32
20101909,3.63,3.62
20101912,1.08,4.02
20101915,1.72,3.38
20101918,2.72,1.92
20101921,2.2,1.94
20102000,2.96,1.77
20102003,3.05,1.72
20102006,4.32,1.59
20102009,6.12,1.9
20102012,9.22,2.73
20102015,6.57,3.24
20102018,7.619999999999999,4.99
20102021,7.960000000000001,5.45
20102100,5.92,5.22
20102103,2.41,4.84
20102106,2.12,5.3
20102109,2.6799999999999997,5.39
20102112,3.1100000000000003,5.52
20102115,3.36,4.54
20102118,2.17,3.47
20102121,1.35,2.74
20102200,1.88,3.11
20102203,2.43,2.93
20102206,2.3200000000000003,2.7
20102209,1.06,3.43
20102212,0.63,4.27
20102215,0.81,3.2
20102218,0.8200000000000001,1.94
20102221,0.5900000000000001,1.81
20102300,0.5700000000000001,1.8
20102303,0.74,1.82
20102306,0.93,1.42
20102309,0.8999999999999999,2.36
20102312,0.6100000000000001,2.68
20102315,0.8400000000000001,2.19
20102318,0.8899999999999999,1.39
20102321,0.8200000000000001,1.5
20102400,0.8200000000000001,1.65
20102403,0.7000000000000001,1.28
20102406,1.08,0.75
20102409,1.26,0.86
20102412,1.29,0.93
20102415,1.79,1.12
20102418,9.96,0.81
20102421,12.32,1.24
20102500,8.77,1.34
20102503,3.98,1.54
20102506,0.67,1.45
20102509,1.17,2.06
20102512,4.1899999999999995,2.57
20102515,6.800000000000001,2.79
20102518,6.640000000000001,3.58
20102521,9.100000000000001,5.06
20102600,20.95,6.73
20102603,8.25,9.56
20102606,3.46,11.81
20102609,2.75,8.27
20102612,6.42,6.74
20102615,17.11,5.62
20102618,4.43,5.26
20102621,3.54,4.1
20102700,4.18,3.51
20102703,3.7800000000000002,3.23
20102706,3.4400000000000004,3.26
20102709,2.25,3.3
20102712,1.27,3.43
20102715,0.66,2.31
20102718,0.37,1.88
20102721,0.4,2.08
20102800,0.35,1.94
20102803,0.44,2.12
20102806,0.32999999999999996,2.04
20102809,1.5699999999999998,2.03
20102812,1.49,1.62
20102815,2.23,1.17
20102818,2.9899999999999998,1.3
20102821,1.87,1.71
20102900,1.83,1.6
20102903,1.69,1.75
20102906,1.7599999999999998,1.64
20102909,0.88,2.47
20102912,0.16,2.91
20102915,0.12,2.89
20102918,0.22000000000000003,2.01
20102921,0.45,1.87
20103000,0.68,1.88
20103003,0.79,1.92
20103006,1.03,1.97
20103009,1.14,3.25
20103012,0.9199999999999999,3.47
20103015,0.9299999999999999,3.14
20103018,0.97,2.39
20103021,1.32,2.44
20103100,1.15,2.85
20103103,0.22,3.8
20103106,0.15000000000000002,3.53
20103109,1.94,4.66
20103112,6.49,5.18
20103115,11.78,4.66
20103118,11.31,3.49
20103121,13.579999999999998,3.11
20110100,9.32,3.1
20110103,10.39,3.42
20110106,8.63,3.55
20110109,9.51,3.7
20110112,20.53,6.55
20110115,10.01,6.99
20110118,3.16,6.29
20110121,4.99,6.12
20110200,2.6,3.19
20110203,0.74,4.84
20110206,0.11,3.68
20110209,0.19,3.19
20110212,0.35,2.99
20110215,0.53,2.09
20110218,0.63,1.28
20110221,0.5700000000000001,1.43
20110300,0.42000000000000004,0.73
20110303,0.5800000000000001,0.78
20110306,0.29000000000000004,1.08
20110309,0.15,1.59
20110312,0.12,1.2
20110315,0.44,1.29
20110318,0.91,0.61
20110321,1.46,1.15
20110400,2.33,1.64
20110403,4.39,1.59
20110406,6.34,1.41
20110409,6.96,1.49
20110412,5.42,1.45
20110415,4.55,1.75
20110418,4.84,1.63
20110421,2.64,1.76
20110500,1.4500000000000002,2.18
20110503,0.92,2.15
20110506,0.5900000000000001,2.11
20110509,0.8300000000000001,3.17
20110512,0.97,2.73
20110515,0.62,2.34
20110518,0.18,1.94
20110521,0.06,1.85
20110600,0.21000000000000002,1.71
20110603,0.51,1.78
20110606,0.84,1.89
20110609,0.33999999999999997,2.49
20110612,0.06,1.82
20110615,0.05,2.07
20110618,0.08,2.18
20110621,0.03,1.9
20110700,0.04,2.09
20110703,0.14,2.09
20110706,0.1,2.08
20110709,0.5,2.76
20110712,0.8700000000000001,3.64
20110715,2.94,3.59
20110718,6.75,2.74
20110721,3.36,2.63
20110800,8.309999999999999,3.3
20110803,9.52,3.51
20110806,4.43,4.09
20110809,2.48,4.25
20110812,3.74,5.16
20110815,5.3100000000000005,4.85
20110818,8.27,4.73
20110821,3.02,4.28
20110900,8.219999999999999,2.58
20110903,15.51,1.58
20110906,5.87,1.86
20110909,6.15,2.44
20110912,16.57,2.66
20110915,10.63,1.98
20110918,6.97,1.72
20110921,7.17,1.95
20111000,8.49,1.91
20111003,3.89,1.73
20111006,0.76,1.83
20111009,0.8700000000000001,2.19
20111012,0.9199999999999999,2.3
20111015,1.2,1.62
20111018,2.5,1.43
20111021,4.07,1.43
20111100,2.7,1.73
20111103,2.2800000000000002,2.24
20111106,4.95,2.6
20111109,9.809999999999999,3.93
20111112,1.9,5.77
20111115,7.32,7.45
20111118,30.92,10.49
20111121,23.83,11.08
20111200,29.28,11.91
20111203,24.89,11.18
20111206,17.95,8.47
20111209,12.990000000000002,7.24
20111212,11.93,6.42
20111215,5.710000000000001,5.62
20111218,3.8099999999999996,4.96
20111221,3.29,4.07
20111300,3.61,3.4
20111303,3.74,3.39
20111306,2.6,3.04
20111309,1.44,3.4
20111312,0.53,3.39
20111315,0.5,2.83
20111318,0.52,2.09
20111321,0.43000000000000005,2.34
20111400,0.5800000000000001,2.32
20111403,0.96,2.48
20111406,0.83,2.65
20111409,0.44999999999999996,3.24
20111412,0.22000000000000003,4.58
20111415,0.18,4.23
20111418,0.14,2.85
20111421,0.49,2.52
20111500,0.63,2.66
20111503,0.44999999999999996,2.86
20111506,0.26,2.94
20111509,11.95,4.5
20111512,20.72,4.87
20111515,21.8,4.33
20111518,26.75,3.19
20111521,28.82,2.9
20111600,31.33,2.7
20111603,23.89,2.55
20111606,13.18,2.53
20111609,3.61,4
20111612,0.14,4.03
20111615,0.09,3.54
20111618,0.33999999999999997,2.54
20111621,1.1400000000000001,2.32
20111700,1.8800000000000003,2.37
20111703,2.17,2.5
20111706,1.9,2.59
20111709,0.8099999999999999,3.81
20111712,0.29,4.1
20111715,0.33999999999999997,3.29
20111718,0.27,2.25
20111721,0.2,2.26
20111800,0.28,2.31
20111803,0.24,2.3
20111806,0.2,2.24
20111809,0.36,3.56
20111812,0.25,3.53
20111815,0.25,2.74
20111818,0.6,2.15
20111821,0.56,2.09
20111900,0.61,2.16
20111903,0.37000000000000005,2.2
20111906,0.1,2.41
20111909,0.04,3.88
20111912,0.03,3.66
20111915,0.03,3.47
20111918,0.0,2.39
20111921,0.04,2
20112000,0.16,1.94
20112003,0.35,1.77
20112006,0.44,1.85
20112009,0.4600000000000001,2.85
20112012,0.7,3.01
20112015,1.1400000000000001,3.2
20112018,1.01,2.31
20112021,1.01,2.04
20112100,1.19,2.31
20112103,1.25,2.5
20112106,1.19,2.73
20112109,21.46,4.87
20112112,11.73,5.4
20112115,4.96,4.75
20112118,8.940000000000001,2.89
20112121,7.07,2.51
20112200,12.15,2.75
20112203,34.71,2.81
20112206,22.05,2.87
20112209,4.640000000000001,4.62
20112212,0.65,5.7
20112215,0.71,4.87
20112218,0.92,2.93
20112221,0.92,2.77
20112300,0.31,3.14
20112303,0.27,3.31
20112306,0.22000000000000003,3.34
20112309,0.8400000000000001,4.7
20112312,5.3,6.04
20112315,23.450000000000003,5.02
20112318,12.290000000000001,4.07
20112321,7.37,3.32
20112400,7.57,3.5
20112403,5.859999999999999,3.55
20112406,4.43,3.45
20112409,1.75,5.15
20112412,0.11,6.18
20112415,0.13,5.52
20112418,0.16,4.09
20112421,0.24,3.84
20112500,0.41000000000000003,4.17
20112503,0.48,4.25
20112506,0.14,4.13
20112509,0.1,4.97
20112512,0.31,5.91
20112515,0.3,5.12
20112518,0.16,3.69
20112521,0.06,3.26
20112600,0.04,2.54
20112603,0.18,2.79
20112606,0.6000000000000001,2.63
20112609,1.2000000000000002,4.15
20112612,1.77,4.55
20112615,1.61,4.05
20112618,1.48,3.32
20112621,2.3899999999999997,2.88
20112700,3.01,2.72
20112703,2.95,2.82
20112706,2.29,2.94
20112709,0.39,4.37
20112712,0.27999999999999997,4.44
20112715,0.42000000000000004,3.98
20112718,0.75,3.69
20112721,1.8399999999999999,3.27
20112800,4.930000000000001,3.28
20112803,2.45,3.37
20112806,1.79,3.39
20112809,2.5700000000000003,4.05
20112812,3.2,4.36
20112815,3.07,3.79
20112818,2.08,3.45
20112821,1.47,2.91
20112900,2.4699999999999998,3.04
20112903,3.02,3.56
20112906,2.5599999999999996,3.71
20112909,31.060000000000002,4.98
20112912,12.629999999999999,5.38
20112915,1.9,4.6
20112918,1.33,3.87
20112921,1.55,3.8
20113000,1.85,4.32
20113003,1.51,4.56
20113006,0.9299999999999999,4.44
20113009,10.56,5.47
20113012,14.049999999999997,6.16
20113015,12.33,5.58
20113018,12.64,4.35
20113021,11.21,3.77
20120100,9.68,3.72
20120103,12.67,3.74
20120106,15.91,3.59
20120109,5.37,4.22
20120112,0.3,4.81
20120115,0.42000000000000004,3.77
20120118,0.5599999999999999,2.71
20120121,0.55,2.45
20120200,0.52,2.6
20120203,0.39,2.94
20120206,0.4700000000000001,3.15
20120209,0.25,3.39
20120212,0.09,3.81
20120215,0.07,2.94
20120218,0.22999999999999998,2.51
20120221,0.7,2.28
20120300,0.8800000000000001,2.3
20120303,0.95,2.17
20120306,0.65,1.53
20120309,3.74,2.12
20120312,1.74,2.34
20120315,1.9400000000000002,2.36
20120318,2.73,2.32
20120321,3.76,2.11
20120400,5.72,2.18
20120403,5.86,2.09
20120406,4.380000000000001,1.92
20120409,4.25,1.92
20120412,4.04,1.48
20120415,3.63,1.58
20120418,3.9299999999999997,1.56
20120421,6.26,1.92
20120500,14.43,2.13
20120503,18.78,2.14
20120506,18.89,1.99
20120509,6.129999999999999,2.6
20120512,1.29,3.05
20120515,1.51,2.48
20120518,1.1400000000000001,1.98
20120521,1.13,2.28
20120600,1.1,2.28
20120603,1.0899999999999999,2.27
20120606,1.19,2.28
20120609,21.84,2.73
20120612,21.79,3
20120615,12.42,2.68
20120618,7.81,1.98
20120621,11.1,2.3
