,ID,t,phi,f,P,mw,w10m,v,r,rf_modded
0,1726,-24,126,1.52E-05,998,35,2.99,0,612.7919487,5.79421395
1,1726,-21,125.8,1.53E-05,1000,17.5,3.55,7.48706412,590.8070648,7.359484927
2,1726,-18,125.6,1.54E-05,1002,0,4.57,7.485741164,568.8741088,6.80684569
3,1726,-15,125.4,1.55E-05,1002,0,3.7,8.139850821,544.290236,4.671936636
4,1726,-12,125.2,1.56E-05,1002,0,3.23,8.137387239,519.7201399,31.99627273
5,1726,-9,124.7,1.57E-05,1003,0,3.58,18.21110899,469.5330444,0.006537244
6,1726,-6,124.2,1.57E-05,1004,0,3.96,18.20762988,420.4958242,62.54587614
7,1726,-3,123.45,1.56E-05,1004,0,4.17,27.74623736,366.8547105,143.0863729
8,1726,0,122.7,1.54E-05,1004,0,4.14,27.76141063,325.7359011,140.5101423
9,1726,3,122.2,1.49E-05,1004,0,5.68,23.42472396,338.2741814,85.35541673
10,1726,6,121.7,1.44E-05,1004,0,7.38,23.44483573,364.0667943,194.4800909
11,1726,9,121.05,1.40E-05,1004,0,7.35,26.13994006,388.8969423,127.0350971
12,1726,12,120.4,1.36E-05,1004,0,6.8,26.16163125,426.8853954,86.92201224
13,1726,15,120.05,1.35E-05,1004,0,6.58,13.2866408,445.0454328,21.55975035
14,1726,18,119.7,1.34E-05,1004,0,6.32,13.29066215,465.9265121,4.458641507
15,1726,21,119.25,1.33E-05,1004,0,6.29,16.5194928,488.160047,22.80502177
16,1726,24,118.8,1.33E-05,1004,0,5.22,16.52213759,514.2344762,42.06721282
17,1826,-24,125.65,2.11E-05,962.5,75,2.46,0,558.6582413,4.172058915
18,1826,-21,125.2,2.10E-05,955,80,2.08,16.40769924,511.2903282,1.90788579
19,1826,-18,124.7,2.10E-05,955,80,1.89,17.7613865,465.141121,2.949308242
20,1826,-15,124.2,2.10E-05,955,80,2.71,17.7613865,420.6817425,11.72511077
21,1826,-12,123.6,2.10E-05,955,80,2.6,21.3136638,370.4171433,20.95432715
22,1826,-9,123,2.10E-05,955,80,2.18,21.3136638,324.9946037,19.41341484
23,1826,-6,122.3,2.09E-05,962.5,75,2.63,25.1525209,271.7335126,75.75878959
24,1826,-3,121.6,2.08E-05,970,70,2.91,25.16536731,231.085258,135.3315452
25,1826,0,120.85,2.07E-05,977.5,62.5,3.47,26.74096663,216.3985274,315.3851037
26,1826,3,120.1,2.07E-05,985,55,4.34,26.74785768,230.4995118,561.3383099
27,1826,6,119.6,2.09E-05,985,55,6.05,19.24930835,275.3468705,265.3815001
28,1826,9,119.1,2.11E-05,985,55,6.41,19.23204746,324.199513,30.99300567
29,1826,12,118.85,2.13E-05,987.5,52.5,5.26,9.611671618,349.5923433,1.557921849
30,1826,15,118.6,2.14E-05,990,50,4.03,9.607294936,375.448011,1.930892202
31,1826,18,118.4,2.16E-05,990,50,3.2,10.24425832,405.9897359,1.867404156
32,1826,21,118.2,2.19E-05,990,50,2.72,10.23893761,436.4986692,0.088704331
33,1826,24,117.95,2.22E-05,991,47.5,2.72,14.18386802,478.6245454,0.013298371
34,1330,-24,129.1,1.29E-05,895,125,5.42,0,1014.800085,15.61531904
35,1330,-21,128,1.31E-05,895,125,4.42,40.82238305,898.9036237,1.919791821
36,1330,-18,126.9,1.34E-05,895,125,3.07,40.79685414,785.2976456,19.71353689
37,1330,-15,125.85,1.36E-05,902.5,117.5,3.05,38.98003347,679.3403085,3.418953446
38,1330,-12,124.8,1.39E-05,910,110,3.6,38.95478982,577.9120916,6.764416784
39,1330,-9,123.65,1.41E-05,925,100,4.51,42.50837737,477.0215273,0.241618518
40,1330,-6,122.5,1.44E-05,940,90,4.76,42.47964169,392.2265383,5.941970729
41,1330,-3,121.5,1.47E-05,940,90,6.36,37.49999997,332.6281374,115.4010407
42,1330,0,120.5,1.50E-05,940,90,7.64,37.46799418,304.626243,2.059564733
43,1330,3,119.25,1.52E-05,940,90,8.35,45.6991426,340.4249828,282.8338628
44,1330,6,118,1.54E-05,940,90,9.21,45.67382788,420.0678868,34.39322389
45,1330,9,117.3,1.54E-05,940,90,9.25,25.45041893,478.2208478,117.6125791
46,1330,12,116.6,1.55E-05,940,90,8.79,25.44561273,540.8750935,16.28299158
47,1330,15,115.7,1.62E-05,940,90,8.12,39.39827996,603.5613653,13.13734725
48,1330,18,114.8,1.70E-05,940,90,7.58,39.33251862,680.3095907,130.6884209
49,1330,21,113.95,1.75E-05,942.5,87.5,6.35,34.84324735,763.1932636,1.403174659
50,1330,24,113.1,1.81E-05,945,85,5.43,34.79006681,850.1780544,24.4970337
51,2002,-24,125.05,1.67E-05,1006,0,3.68,0,463.8355444,3.157143429
52,2002,-21,124.7,1.72E-05,1006,0,2.35,19.44527929,414.4186821,18.3946365
53,2002,-18,124.3,1.76E-05,1006,0,2.14,18.18099327,364.5829584,1.665326005
54,2002,-15,123.9,1.80E-05,1006,0,1.9,18.16600441,316.5491294,23.33987235
55,2002,-12,123.4,1.82E-05,1005,0,1.75,19.42610955,260.8316866,8.618872208
56,2002,-9,122.9,1.85E-05,1004,0,1.76,19.41103207,206.7740281,10.99722105
57,2002,-6,122.35,1.87E-05,1004,0,2.45,21.06425236,150.7600559,114.9782033
58,2002,-3,121.8,1.89E-05,1004,0,2.16,21.04700514,103.6942248,146.5416323
59,2002,0,121.15,1.94E-05,1003,0,2.13,26.60963624,95.57198381,96.25703993
60,2002,3,120.5,1.98E-05,1002,0,0.69,26.57504098,142.3999295,24.49256045
61,2002,6,119.95,2.00E-05,1002,0,1.19,20.39229786,185.7718403,79.81241703
62,2002,9,119.4,2.02E-05,1002,0,3.14,20.37811226,237.0459969,72.79786257
63,2002,12,118.85,2.03E-05,1001,0,4.08,20.36379822,292.0355701,502.9680718
64,2002,15,118.3,2.05E-05,1000,0,5.55,20.34935585,348.9422836,203.4668477
65,2002,18,117.95,2.08E-05,999,17.5,4.79,14.478948,392.0367055,10.90591378
66,2002,21,117.6,2.10E-05,998,35,3.95,14.4677759,435.0812774,97.65667777
67,2002,24,117.15,2.14E-05,998,35,2.41,20.54787755,495.9692521,52.54778868
68,1409,-24,126.25,1.59E-05,962.5,67.5,0.45,0,611.8870412,1.242290294
69,1409,-21,125.6,1.60E-05,960,70,1.7,23.60170553,544.1725625,14.1738575
70,1409,-18,125.15,1.61E-05,955,75,1.78,16.69779516,494.744205,13.40897167
71,1409,-15,124.7,1.62E-05,950,80,2,16.69147687,445.5417394,16.46384467
72,1409,-12,124.05,1.65E-05,947.5,82.5,2.55,25.24158398,369.6337962,135.7670585
73,1409,-9,123.4,1.69E-05,945,85,2.96,25.21912211,293.949009,748.8348138
74,1409,-6,122.65,1.72E-05,945,85,3.08,29.22662249,206.4051973,842.6398893
75,1409,-3,121.9,1.76E-05,945,85,2.9,29.19439029,119.678222,431.9240174
76,1409,0,121.15,1.77E-05,952.5,77.5,5.2,27.24369073,58.81026375,2.830975256
77,1409,3,120.4,1.78E-05,960,70,5.26,27.23192808,77.19744621,2.050498194
78,1409,6,119.7,1.84E-05,962.5,67.5,5.68,30.14290393,138.1869027,234.5623069
79,1409,9,119,1.89E-05,965,65,6.69,30.099378,220.0288367,202.6198149
80,1409,12,118.3,1.89E-05,967.5,62.5,9.23,25.07771505,293.4754995,128.0982834
81,1409,15,117.6,1.89E-05,970,60,7.63,25.07771505,367.6453466,16.5030269
82,1409,18,117.2,1.93E-05,970,60,5.28,17.04069548,414.3625267,0.142478182
83,1409,21,116.8,1.96E-05,970,60,3.14,17.02622197,461.8264399,2.586827535
84,1409,24,116.2,1.99E-05,965,62.5,2.54,24.11703653,531.7962034,23.2148384
85,1325,-24,125.75,1.92E-05,977.5,62.5,1.75,0,517.7282557,34.00771813
86,1325,-21,125.4,1.92E-05,975,65,1.27,12.52697141,480.6003323,3.154108064
87,1325,-18,124.95,1.92E-05,972.5,67.5,1.28,16.1061061,432.979296,0.002099106
88,1325,-15,124.5,1.92E-05,970,70,1.38,16.1061061,385.5318168,1.141150865
89,1325,-12,123.9,1.92E-05,970,70,1.42,21.47480813,322.6708067,2.628333236
90,1325,-9,123.3,1.92E-05,970,70,1.4,21.47480813,260.5746153,4.551679593
91,1325,-6,122.85,1.93E-05,970,70,2.37,16.20812801,216.9150115,12.22810994
92,1325,-3,122.4,1.93E-05,970,70,3.42,16.2042901,175.9326104,35.819227
93,1325,0,121.45,1.94E-05,972.5,67.5,3.71,34.02761346,106.4388374,315.3328931
94,1325,3,120.5,1.94E-05,975,65,4.31,34.01941778,112.0617763,57.25482046
95,1325,6,119.75,1.93E-05,975,65,5.63,27.40468372,156.0331391,19.39848425
96,1325,9,119,1.91E-05,975,65,5.02,27.42347612,222.9666188,9.891939585
97,1325,12,118.6,1.91E-05,972.5,67.5,4.01,14.32335264,264.3113048,58.53959463
98,1325,15,118.2,1.91E-05,970,70,4.53,14.32335264,306.1040188,117.2448354
99,1325,18,117.6,1.89E-05,970,70,5.72,21.81114279,367.6453466,10.22177037
100,1325,21,117,1.88E-05,970,70,5.23,21.82108475,430.4383279,26.33685617
101,1325,24,116.35,1.89E-05,967.5,72.5,4.32,23.36524042,500.4183453,14.37299525
102,1914,-24,126.3,2.27E-05,1008,0,2.05,0,689.5697204,1.863364916
103,1914,-21,126.1,2.27E-05,1007,0,1.8,7.290596043,669.2794308,0.03032435
104,1914,-18,125.9,2.26E-05,1006,0,1.92,7.292544045,649.071402,1.49558977
105,1914,-15,125.45,2.26E-05,1006,0,3.31,15.87163909,611.5614084,3.282376894
106,1914,-12,125,2.26E-05,1006,0,3.99,15.87163909,575.5479028,22.23874385
107,1914,-9,124.4,2.26E-05,1006,0,3.25,21.16218545,530.3830829,41.59662724
108,1914,-6,123.8,2.26E-05,1006,0,2.06,21.16218545,489.3037159,37.71804946
109,1914,-3,123.25,2.27E-05,1006,0,2.02,19.73736996,465.5880032,47.00286438
110,1914,0,122.7,2.28E-05,1006,0,1.87,19.7264154,448.5557161,46.97280432
111,1914,3,122.3,2.36E-05,1005,0,1.98,26.26592902,496.5611649,51.4430134
112,1914,6,121.9,2.43E-05,1004,0,1.86,26.23904813,551.8435543,46.12695644
113,1914,9,121.2,2.40E-05,1004,0,2.27,26.20848644,516.1306765,52.40645481
114,1914,12,120.5,2.37E-05,1004,0,3.31,26.24320311,490.50458,53.49497209
115,1914,15,119.55,2.39E-05,1003,0,3.86,33.7596924,526.5224979,23.65170469
116,1914,18,118.6,2.40E-05,1002,0,2.36,33.72972288,578.1544813,37.04417902
117,1914,21,117.95,2.39E-05,1002,0,2.08,23.45058951,596.8393844,26.2922047
118,1914,24,117.3,2.37E-05,1002,0,1.62,23.47063256,623.0796587,110.7331943
119,1724,-24,126.35,1.47E-05,1005,0,4.13,0,667.9970278,2.275915823
120,1724,-21,125.6,1.52E-05,1004,0,2.4,30.97358519,574.3263632,10.7099924
121,1724,-18,124.95,1.56E-05,1005,0,2.45,26.03922536,495.902524,30.69229294
122,1724,-15,124.3,1.60E-05,1006,0,2.37,26.01443846,417.6875953,43.58888172
123,1724,-12,123.55,1.64E-05,1005,0,2.61,29.29918779,330.5465911,48.7087824
124,1724,-9,122.8,1.67E-05,1004,0,2.64,29.26854214,244.3880429,31.9577347
125,1724,-6,122.15,1.70E-05,1004,0,4.61,25.20544721,172.2109836,101.4494094
126,1724,-3,121.5,1.73E-05,1004,0,5.04,25.18232647,105.3435278,49.87093181
127,1724,0,120.9,1.77E-05,1004,0,4.41,24.27762926,56.64976819,326.8935627
128,1724,3,120.3,1.81E-05,1004,0,3.6,24.25215356,76.96753567,953.2666876
129,1724,6,119.75,1.85E-05,1003,17.5,2.35,22.64583038,133.1032901,894.2482033
130,1724,9,119.2,1.88E-05,1002,35,2.73,22.62200862,196.6025899,98.81030891
131,1724,12,118.85,1.94E-05,1002,35,4.28,20.82752501,247.2838438,567.5835031
132,1724,15,118.5,1.99E-05,1002,35,3.29,20.81115625,302.1578491,2007.769746
133,1724,18,118.05,2.05E-05,1002,35,3.6,24.4682718,371.1706085,49.02869955
134,1724,21,117.6,2.11E-05,1002,35,3.55,24.44118485,441.2377161,211.815243
135,1724,24,117.3,2.13E-05,1001,35,2.14,12.00239104,476.7061548,88.85406246
136,1829,-24,127.7,1.34E-05,1002,0,2.58,0,858.9052651,0.566497035
137,1829,-21,127.25,1.36E-05,1003,0,4.4,17.9930736,804.9284273,16.73961173
138,1829,-18,126.8,1.39E-05,1004,0,5.19,17.98304023,751.0639588,8.93389492
139,1829,-15,126.1,1.41E-05,1004,0,4.89,26.53195234,674.5415668,2.983843747
140,1829,-12,125.4,1.44E-05,1004,0,3.14,26.51490052,599.0117361,15.33824202
141,1829,-9,124.45,1.41E-05,1005,0,2.79,35.36219412,534.8651995,34.31095969
142,1829,-6,123.5,1.39E-05,1006,0,2.64,35.38535325,485.4215965,63.52566567
143,1829,-3,122.55,1.37E-05,1005,0,2.74,35.06270992,450.4508453,71.65551745
144,1829,0,121.6,1.35E-05,1004,0,3.31,35.07974319,438.4458081,66.15813033
145,1829,3,120.85,1.34E-05,1005,0,4.26,27.60387671,444.5370508,78.04367297
146,1829,6,120.1,1.33E-05,1006,0,5.7,27.61268877,465.5213952,157.9087579
147,1829,9,119.25,1.34E-05,1006,0,5.25,31.48979794,477.930705,122.9672899
148,1829,12,118.4,1.36E-05,1006,0,4.49,31.47467516,507.8426093,93.41741778
149,1829,15,117.7,1.39E-05,1005,17.5,3.54,27.11813474,533.0328587,53.160792
150,1829,18,117,1.42E-05,1004,35,3.25,27.09750466,568.6727522,47.07932657
151,1829,21,116.3,1.44E-05,1004,35,3.25,26.05514889,619.2413198,26.28195044
152,1829,24,115.6,1.46E-05,1004,35,3.05,26.04187839,674.9677325,8.129546334
153,1311,-24,126.45,1.80E-05,952.5,82.5,1.66,0,590.3563213,0.295722316
154,1311,-21,125.9,1.82E-05,950,85,1.36,20.52277952,530.1356319,1.613260076
155,1311,-18,125.35,1.86E-05,945,87.5,1.12,22.63794118,470.5919764,4.818134335
156,1311,-15,124.8,1.89E-05,940,90,1.34,22.61396535,413.9939184,9.472761603
157,1311,-12,124.15,1.92E-05,932.5,97.5,1.66,24.41237023,348.793565,35.59491409
158,1311,-9,123.5,1.94E-05,925,105,1.17,24.39107837,287.8002891,144.1683561
159,1311,-6,122.85,1.98E-05,930,100,1.99,25.72471907,240.076505,228.2975962
160,1311,-3,122.2,2.02E-05,935,95,2.64,25.69345963,210.9960277,140.2378029
161,1311,0,121.5,2.05E-05,945,85,3.37,27.2772972,206.8199031,20.58977235
162,1311,3,120.8,2.09E-05,955,75,4.43,27.24195593,233.3957655,32.98846622
163,1311,6,120,2.12E-05,960,72.5,4.75,29.8637248,280.5558665,58.30139715
164,1311,9,119.2,2.15E-05,965,70,4.5,29.82758853,344.8301564,27.06263593
165,1311,12,118.6,2.19E-05,965,70,4.63,24.86471559,413.290977,1.164642931
166,1311,15,118,2.24E-05,965,70,5.87,24.82945647,483.3088348,9.110640688
167,1311,18,117.25,2.24E-05,965,70,4.25,26.5398124,542.3084884,46.94889373
168,1311,21,116.5,2.25E-05,965,70,4.34,26.5323361,605.9842263,11.02390565
169,1311,24,115.85,2.27E-05,962.5,70,3.77,23.58135659,670.512144,15.88482972
170,1510,-24,125,1.93E-05,990,40,3.76,0,440.1512506,36.76526699
171,1510,-21,124.8,1.97E-05,990,40,3.42,14.78651547,428.3469913,17.52108843
172,1510,-18,124.6,2.02E-05,990,40,3.77,14.78063406,421.0396799,29.97560804
173,1510,-15,124.2,2.04E-05,987.5,42.5,3.81,16.05255992,391.9425824,0.189492353
174,1510,-12,123.8,2.07E-05,985,45,3.71,16.0396011,367.0414354,1.670239779
175,1510,-9,123.4,2.08E-05,985,45,4.22,15.26454709,343.5684733,63.81746247
176,1510,-6,123,2.10E-05,985,45,4.98,15.25414,324.9946037,78.13258096
177,1510,-3,122.8,2.11E-05,985,45,4.92,8.006615797,320.0032559,4.754916992
178,1510,0,122.6,2.13E-05,985,45,3.61,8.003272638,316.7869072,41.90745523
179,1510,3,122.3,2.16E-05,987.5,42.5,3.71,14.09089928,325.3387384,125.5458888
180,1510,6,122,2.19E-05,990,40,4.15,14.08000982,339.0558762,87.9176363
181,1510,9,121.15,2.22E-05,991,40,4.1,31.43053278,349.5769836,178.0064666
182,1510,12,120.3,2.25E-05,992,40,2.8,31.39018704,383.730857,147.9014112
183,1510,15,120.05,2.24E-05,992,40,3.83,9.016852387,384.2218493,97.02229479
184,1510,18,119.8,2.24E-05,992,40,6.47,9.019290292,386.6172269,28.73446136
185,1510,21,119.65,2.25E-05,992,40,6.54,7.66801259,407.5882682,48.5682094
186,1510,24,119.5,2.27E-05,992,40,4.45,7.664905716,428.7500836,0.334000304
187,1929,-24,124.9,1.44E-05,975,75,4.26,0,556.0443757,4.830267649
188,1929,-21,124.15,1.46E-05,972.5,77.5,4.39,28.24727934,480.0498843,79.89532695
189,1929,-18,123.4,1.49E-05,970,80,2.71,28.22827671,407.7150178,61.18051689
190,1929,-15,122.9,1.49E-05,972.5,77.5,2.49,18.25178753,370.2078492,56.25910391
191,1929,-12,122.4,1.50E-05,975,75,2.89,18.24847321,337.4745266,62.89149776
192,1929,-9,121.85,1.51E-05,977.5,72.5,3.48,20.30236463,304.0253823,102.8287778
193,1929,-6,121.3,1.52E-05,980,70,3.94,20.29505459,280.0175387,211.4774387
194,1929,-3,120.7,1.55E-05,982.5,67.5,5.1,22.97628995,257.5171415,99.10374278
195,1929,0,120.1,1.57E-05,985,65,5.62,22.96050267,252.4087636,337.115674
196,1929,3,119.7,1.59E-05,988.5,60,5.37,15.50870476,257.7172226,6.970133921
197,1929,6,119.3,1.61E-05,992,55,5.02,15.50071978,270.9735842,224.6430885
198,1929,9,118.95,1.63E-05,988.5,60,4.13,13.81960991,286.8807349,47.05463028
199,1929,12,118.6,1.65E-05,985,65,3.94,13.81260065,307.5240474,26.27448625
200,1929,15,118.3,1.67E-05,980,70,3.64,12.17349499,327.1825703,18.36153847
201,1929,18,118,1.69E-05,975,75,2.86,12.16752677,349.4932684,1.163823937
202,1929,21,117.85,1.72E-05,980,70,3.18,10.71291239,354.9861177,29.5501147
203,1929,24,117.7,1.75E-05,985,65,3.51,10.71004822,363.1799219,129.6992294
204,1102,-24,127.35,1.69E-05,940,90,0.91,0,701.2144919,0.099451179
205,1102,-21,127.2,1.73E-05,935,95,0.98,14.02931716,678.0805217,0.04658078
206,1102,-18,126.85,1.79E-05,932.5,97.5,1.52,20.86903353,634.3210507,0.028405966
207,1102,-15,126.5,1.85E-05,930,100,1.73,20.85383501,594.2283772,0.674398956
208,1102,-12,126.15,1.90E-05,925,102.5,1.76,20.83819525,558.5766077,0.183625197
209,1102,-9,125.8,1.96E-05,920,105,1.97,20.8221171,528.246723,0.457922124
210,1102,-6,125.45,1.99E-05,920,105,3.31,16.70817195,499.4732466,5.620399159
211,1102,-3,125.1,2.03E-05,920,105,3.55,16.69419107,474.4786684,2.274311376
212,1102,0,124.8,2.09E-05,920,105,4.04,21.34938788,468.8308928,3.698469321
213,1102,3,124.5,2.15E-05,920,105,4.17,21.33552052,472.1551261,11.03845605
214,1102,6,124.2,2.20E-05,920,105,4.22,19.73965142,480.3905187,11.38607799
215,1102,9,123.9,2.26E-05,920,105,3.68,19.72546014,495.822223,4.722764496
216,1102,12,123.65,2.33E-05,925,102.5,4.03,23.87286721,534.5698609,1.131835081
217,1102,15,123.4,2.40E-05,930,100,4.6,23.86169261,579.7834367,0.000570393
218,1102,18,123.25,2.47E-05,930,97.5,4.77,21.01073786,628.7863907,0.250784444
219,1102,21,123.1,2.53E-05,930,95,5.29,21.00657642,680.1782432,2.092391745
220,1102,24,123.2,2.60E-05,935,92.5,4.15,20.64186674,741.1226539,6.538504515
221,1003,-24,122.95,1.96E-05,1008,0,1.36,0,240.7529615,57.99637768
222,1003,-21,122.8,1.94E-05,1008,0,0.64,7.717193626,218.8745625,2.513620734
223,1003,-18,122.6,1.93E-05,1008,0,0.9,8.054501233,194.7952209,6.853362867
224,1003,-15,122.4,1.92E-05,1008,0,1.39,8.057542056,170.6972476,44.83858386
225,1003,-12,122.25,1.91E-05,1008,0,1.86,6.521770172,151.3940738,70.36673398
226,1003,-9,122.1,1.89E-05,1008,0,1.48,6.523855074,132.1361788,29.88004236
227,1003,-6,121.7,1.90E-05,1007,0,1.26,14.44563365,98.06764456,1.375807819
228,1003,-3,121.3,1.91E-05,1006,0,1.05,14.44227133,74.41094786,0.105678611
229,1003,0,120.6,1.89E-05,1006,0,0.62,25.68996244,64.30804836,0.4881868
230,1003,3,119.9,1.87E-05,1006,0,0.56,25.70711406,120.9584371,1.864926778
231,1003,6,119.4,1.86E-05,1005,0,1.58,18.31514028,171.666934,3.069333156
232,1003,9,118.9,1.85E-05,1004,0,1.38,18.3232127,224.4543557,4.671301831
233,1003,12,118.35,1.84E-05,1004,0,1.48,19.83149818,283.5344535,0.862333173
234,1003,15,117.8,1.83E-05,1004,0,2.05,19.83597517,342.8024685,8.455088792
235,1003,18,117.4,1.86E-05,1003,0,1.41,17.06897241,386.413766,1.66917E-06
236,1003,21,117,1.89E-05,1002,0,1.31,17.0549458,431.5126155,3.134664251
237,1003,24,116.8,1.94E-05,1001,17.5,3.39,16.43397798,459.510047,52.35138364
238,1220,-24,117.2,1.93E-05,992,45,1.48,0,415.4111979,19.27408168
239,1220,-21,117.45,1.93E-05,991,47.5,1.34,9.134894572,388.1032305,13.90541548
240,1220,-18,117.7,1.92E-05,990,50,1.58,9.136989268,360.7826295,3.641283119
241,1220,-15,117.85,1.92E-05,990,50,2.55,5.368702033,345.066929,1.064153834
242,1220,-12,118,1.92E-05,990,50,2.77,5.368702033,329.3889472,15.85875039
243,1220,-9,118.1,1.91E-05,991,47.5,2.88,4.029527666,317.7349046,74.15712462
244,1220,-6,118.2,1.91E-05,992,45,1.98,4.030281924,306.1040188,5.191852988
245,1220,-3,118.25,1.89E-05,992,45,1.95,4.109943099,298.755712,15.12492103
246,1220,0,118.3,1.88E-05,992,45,3.49,4.110299817,291.7326043,24.93985666
247,1220,3,118.25,1.88E-05,992,45,3.91,2.575628899,296.3471391,30.7951134
248,1220,6,118.2,1.87E-05,992,45,3.61,2.575917188,301.0939669,116.1071682
249,1220,9,118.1,1.85E-05,993,42.5,3.57,6.607761423,310.6934526,185.2566417
250,1220,12,118,1.83E-05,994,40,3.23,6.609078078,321.2575113,158.9572136
251,1220,15,117.7,1.82E-05,994,40,3.04,11.39448257,353.9237843,139.1367293
252,1220,18,117.4,1.81E-05,994,40,2.08,11.39906489,386.9047639,94.20011188
253,1220,21,117,1.81E-05,994,40,2.78,14.49157019,429.6140436,103.4414551
254,1220,24,116.6,1.82E-05,994,40,2.62,14.48835941,472.427447,69.39970428
255,1213,-24,125.9,2.10E-05,992,40,2.69,0,577.9651109,5.650387871
256,1213,-21,125.55,2.11E-05,992,40,3,12.96533666,549.2007112,0.009592792
257,1213,-18,125.2,2.13E-05,992,40,3.27,12.95900666,521.8243699,0.164929093
258,1213,-15,124.8,2.13E-05,992,40,2.78,14.1940478,485.6691425,1.037057101
259,1213,-12,124.4,2.13E-05,992,40,3.24,14.1940478,450.638255,15.4832429
260,1213,-9,124.1,2.14E-05,992,40,4.65,11.26458577,432.1598828,37.47227291
261,1213,-6,123.8,2.15E-05,992,40,5.62,11.2591786,415.6663109,32.19445613
262,1213,-3,123.6,2.17E-05,992,40,6.14,8.998279594,412.5870066,3.425281516
263,1213,0,123.4,2.19E-05,992,40,5.33,8.993717406,411.3064096,0.364787435
264,1213,3,123.05,2.22E-05,992,40,5.83,15.4442865,412.2484157,32.42955781
265,1213,6,122.7,2.25E-05,992,40,5.47,15.43040738,418.4589716,13.43463423
266,1213,9,121.8,2.29E-05,991,42.5,4.6,34.24027699,424.6062749,50.56223096
267,1213,12,120.9,2.33E-05,990,45,4.54,34.18034396,454.6536611,57.81962101
268,1213,15,120.2,2.34E-05,987.5,47.5,5.7,24.66553902,467.4504603,48.14096054
269,1213,18,119.5,2.34E-05,985,50,7.54,24.65826436,491.1685213,54.43985562
270,1213,21,118.85,2.34E-05,980,55,6.64,22.83244461,517.045726,13.8192349
271,1213,24,118.2,2.34E-05,975,60,5.15,22.83244461,550.2815813,4.922475005
272,1822,-24,127.4,1.96E-05,905,110,2.28,0,696.9255955,46.12424421
273,1822,-21,126.9,2.00E-05,905,110,2.32,23.1734834,651.9166101,0.496953715
274,1822,-18,126.3,2.05E-05,905,110,2.72,24.98060672,600.1666204,6.310030702
275,1822,-15,125.7,2.09E-05,905,110,2.93,24.94760774,554.1999207,17.91272179
276,1822,-12,124.9,2.13E-05,905,110,3.92,31.19440013,497.5237413,2.196200287
277,1822,-9,124.1,2.17E-05,905,110,4.78,31.14561641,453.8266569,6.131707241
278,1822,-6,123.2,2.21E-05,905,110,5.41,33.69506829,416.3665313,65.86909213
279,1822,-3,122.3,2.25E-05,905,110,6.31,33.64450218,401.8679689,86.74312716
280,1822,0,121.4,2.25E-05,922.5,100,6.9,31.76133813,379.4593965,0.058434391
281,1822,3,120.5,2.25E-05,940,90,7.23,31.76133813,380.3144615,18.39525146
282,1822,6,120.1,2.28E-05,940,90,7.68,16.85922479,415.2314329,67.43784957
283,1822,9,119.7,2.31E-05,940,90,7.88,16.84220371,453.0634218,2.139783691
284,1822,12,119,2.35E-05,945,87.5,8.65,27.78321045,515.4188398,62.2496634
285,1822,15,118.3,2.39E-05,950,85,8.49,27.73753503,582.8231258,28.11411958
286,1822,18,117.65,2.43E-05,952.5,82.5,6.76,25.30017498,646.1576134,2.759319187
287,1822,21,117,2.46E-05,955,80,4.44,25.26207348,711.7022906,2.850804162
288,1822,24,116.15,2.51E-05,957.5,77.5,3.64,33.09375974,800.3743279,12.76278336
289,1625,-24,123.2,1.39E-05,1000,0,2.98,0,467.6216275,17.17114238
290,1625,-21,122.85,1.41E-05,1000,0,2.2,14.73182923,429.2804127,10.53805584
291,1625,-18,122.5,1.44E-05,1000,0,2.47,14.72416473,392.2265383,0.163278349
292,1625,-15,121.9,1.44E-05,1000,0,3.47,21.89903653,364.0361967,4.682359025
293,1625,-12,121.3,1.45E-05,1000,0,3.79,21.89518532,346.1856433,12.85587252
294,1625,-9,121,1.46E-05,999,17.5,5.06,11.51478947,333.3557909,113.5894378
295,1625,-6,120.7,1.47E-05,998,35,6.09,11.51107688,323.7196399,63.52244074
296,1625,-3,120.3,1.53E-05,996,40,6.16,22.08122433,282.2633578,26.78651538
297,1625,0,119.9,1.59E-05,994,45,6.72,22.06495468,251.5582174,89.07026937
298,1625,3,119.3,1.62E-05,993,47.5,6.63,24.37433411,262.8314695,488.7530992
299,1625,6,118.7,1.66E-05,992,50,5.44,24.35093981,292.3300148,214.9090062
300,1625,9,118.2,1.70E-05,993,47.5,4.9,21.1801774,325.1279602,159.1969308
301,1625,12,117.7,1.73E-05,994,45,4.76,21.16070095,365.8761282,86.64671037
302,1625,15,117.55,1.77E-05,994,45,4.98,10.70830638,375.7082613,31.59119299
303,1625,18,117.4,1.80E-05,994,45,4.29,10.70536455,387.8848065,44.23662468
304,1625,21,117.35,1.83E-05,994,45,3.07,9.420243963,391.4133598,4.97910936
305,1625,24,117.3,1.86E-05,994,45,2.92,9.419918613,396.8967109,8.137037046
306,1416,-24,123.7,2.13E-05,990,45,2.02,0,392.9397038,48.24879938
307,1416,-21,123.15,2.17E-05,990,45,2.83,24.45860007,386.3919355,376.9206935
308,1416,-18,122.6,2.22E-05,990,45,3.67,24.42443292,393.9491031,1308.673411
309,1416,-15,121.75,2.27E-05,987.5,45,3.55,33.41751161,407.2478874,2170.922099
310,1416,-12,120.9,2.32E-05,985,45,4.78,33.35529999,443.5557816,1077.963424
